cow,lp_group,lb_ecc,lb_vol,lf_ecc,lf_vol,rb_ecc,rb_vol,rf_ecc,rf_vol,udder_ecc,volume
861,l,0.7087972765271607,0.43366667894840893,0.805503363976525,1.4392283936230679,0.3951496396757255,0.8473182214481243,0.4259894881151942,1.4086767218713394,0.46204252470581175,4.099665322191747
868,l,0.8502786521491695,0.6675115773812512,0.6811065959656675,1.0540127269069826,0.6646878772913742,1.477330772943123,0.4051426210879612,1.6009496273491737,0.6142875954584847,4.835404542960773
915,l,0.7300834981637729,0.47367427393422057,0.8532232485783531,1.6533223057540423,0.46621651085956284,0.712618808994443,0.6708152599851859,1.8409239788565714,0.5618168213278185,4.707679419952538
922,l,0.7201629860413464,1.0436124645960358,0.7991491759146739,2.059192216992451,0.9040712399109024,0.6477445792178255,0.5953337644838138,1.3567890156797775,0.7403997378628973,4.959730115378546
924,l,0.6384489613427367,0.1919813203928686,0.7717508251928595,2.012223817986734,0.411252516584609,0.1292880227772091,0.778887218654147,1.747082715060102,0.4332809597939122,4.069340390298912
929,l,0.8055481531018792,0.7729650835038402,0.8270206473296535,1.9673702599307317,0.6704119041207417,1.256877490368933,0.750229958163115,2.454080021137933,0.6979415219591941,5.977675739337415
948,l,0.7267518428562824,0.2196019848224309,0.6905367058134919,2.167860201225288,0.4358217943189051,0.2426968078937235,0.8310727790191819,0.449735791825377,0.5659314960127421,3.023680396760691
962,p,0.2912121011842552,1.332873876974655,0.6393726931073488,2.4589529993213737,0.722236328182596,1.27159794206204,0.7597025059942222,1.6973058268110208,0.59637550892601,6.716110418993154
970,l,0.3613355758016197,0.3033345285250031,0.5794926921505593,0.9149047162532494,0.7508560273397943,0.1751377242083125,0.7133567753828065,0.7148041392093062,0.5517758705079446,2.0083326902139125
973,l,0.5145574966868103,0.2907351064610495,0.8217891303850756,1.3601337468039603,0.6023776782140171,0.22813341194012754,0.799866113241881,1.7726413665191845,0.571824724927225,3.565165663452923
975,l,0.8151966973125981,0.7296749938960521,0.8747345109788986,2.637002607321296,0.479983120017875,2.18511224503553,0.5397878418641107,2.2854058814298854,0.63158016898231,7.720246917594248
978,l,0.5778988756356618,0.5097210401047857,0.8004264102912853,1.5598176424967205,0.6873226177421659,0.7858829752109464,0.642365528823961,1.4267123507193262,0.6212117845384687,4.332202105620369
981,l,0.8038579098171952,0.6745770421127675,0.7951462682133615,1.6059417971110497,0.5252286734413496,0.7233205443045303,0.6647129830733792,2.1235379485791235,0.6154338074769834,5.049011438112023
1003,l,0.6658128140174024,1.879367616659148,0.6903356247917675,0.7083538080184115,0.7441511704839788,1.3072855941198525,0.5678549643878749,2.050223096526848,0.6134765295094505,5.7676155558258655
1023,p,0.6629062244010819,0.32835675034846146,0.6323527359062886,0.6454448570123312,0.5773820304935848,0.4301761615494829,0.6746726259632606,1.0511131847867483,0.5876525285966996,2.4838740034339164
1039,l,0.5813319460635955,0.501354768724771,0.6955273637280877,1.843494656612016,0.6453312328677875,0.49339354613049197,0.8018026647372445,1.7075307427350377,0.6248578682585246,4.468521904167931
1040,l,0.6873932209391953,0.4402256673619091,0.7679312850091069,0.6679849324497439,0.7495305413235739,0.6778046344451881,0.654392627383508,0.4532990111953486,0.6813231830311176,2.2796212294933818
1057,l,0.7894963233407569,0.8731189423882537,0.8484825090787278,1.048092302544605,0.4637935999878551,1.1006011994593783,0.6553095234794452,1.5476107690169458,0.6712854552347887,4.942081014766101
1061,p,0.5786749828218534,1.0381869381557598,0.6290438876099773,1.944264043674792,0.7449171967748344,2.345562794466342,0.6035929542631273,2.2804487243078206,0.4522049361067829,7.340033928970259
1074,p,0.5488491866837159,0.4623945893589496,0.6095496209599828,1.1179575642201756,0.8560982229817673,0.498476054954254,0.8589012148732651,0.763380576108718,0.6800792854026935,2.9431933893440987
1081,p,0.4349319180922187,0.6639808651151321,0.7294858007135578,1.2752122863626985,0.6822706735737546,0.5053122769171122,0.8040351792724538,1.2318075188903383,0.581669890514747,3.6495116466552697
1084,p,0.6516041006256428,1.307758109815073,0.692689756817866,1.618375770548695,0.7577239320898045,0.7360721062562925,0.8250253012253588,1.4677341307390548,0.6898772032138323,5.161111159904902
1089,p,0.6054758892138988,0.6278671313720767,0.7259096095242146,2.0386264287863933,0.7146227925742862,0.8851299942889675,0.744224066342334,1.105613853636775,0.6197077703524545,4.625139121398774
1098,p,0.584576456140091,0.5376855013563755,0.5971899068482116,1.4016740848367797,0.6316437393061398,0.38492911586120027,0.6829993485768844,1.296320302810171,0.4583982848105847,3.6407668732719256
1100,p,0.4601768022479066,1.119506049791586,0.7314933873609847,1.624127204135441,0.7503781068636,0.7344141913972756,0.8984926553798982,1.336167885607236,0.6659661497476409,4.519520089849316
1102,p,0.5421889677323332,0.5682779975575841,0.7912517823904297,1.940925464959838,0.797399413056355,0.8211425537504747,0.7860964457818915,1.4639930996837425,0.6396588245213113,4.7710400077157775
1116,l,0.6678108664350472,0.8496420126031788,0.6037895049834818,0.7034528780393651,0.6342555121480078,0.4686398012976623,0.6072870991275909,0.627869848005695,0.4625171045674281,2.360302421467659
1127,p,0.5525445359951358,0.7089450814683054,0.6969951060992747,2.6463495047254617,0.7449198454215138,0.16602471661206364,0.8123311705218157,1.1946340264373738,0.5392925859761091,4.718358766409358
1139,p,0.3988707230568994,1.1407423227386584,0.5508509420733837,2.819630333946927,0.7610328400703518,1.114988076079014,0.809581749408505,1.9174097461694928,0.5845826261032854,7.0297904728801
1144,p,0.4486592634320917,1.1700560419098416,0.7161004745401629,2.31156261794104,0.8108468935897102,0.5090951438611278,0.8544908120317479,1.87365973224887,0.6918416299440084,5.864856396332093
1148,p,0.5858771950576679,2.027515230602251,0.4785961497727503,1.850728131794096,0.7390224497264163,0.4943674351596087,0.7600412526765536,2.201763143709244,0.5205712744502768,6.458562545868565
1151,p,0.7139830303652175,0.9884381074882485,0.3268579779225829,2.01674073446147,0.8503101934797236,0.9040363937776094,0.7693488782377269,0.7796308053307335,0.7048439160713195,4.579985246848586
1153,p,0.6561874689991765,0.3422277926612221,0.7131043572176464,2.507123682505451,0.7573436140874767,0.4613535548459451,0.7607265726350366,1.2829064031498578,0.48229249957622,4.449558064469132
1159,p,0.3968040022347961,0.8621652279729266,0.6177069561636185,1.4603068043820004,0.7707369886831028,0.3981872817143251,0.8109971876968027,1.5100208632782692,0.6217180096214227,4.17907121978806
1163,p,0.5870983338281324,0.3937873236895946,0.6983621537664013,1.2796614958015615,0.7396873560363851,0.6981254162440775,0.811741274693031,1.566476654798656,0.6307716264667086,3.7973532269339767
1164,p,0.3845263190238655,2.330846871360044,0.7095594671140185,2.889051157148047,0.861250504356238,0.6553960354812584,0.8805541152707798,1.7440896729001822,0.7296911085725458,7.398160321347846
1168,p,0.39335386108134673,1.6802622455512322,0.45065116587733733,2.639927047970082,0.7805132783538016,0.7593588621755971,0.6246005567074109,1.6657089186957144,0.42877662838738095,6.708612515712365
1170,p,0.6479769519796007,0.9751865682366272,0.6259498696274642,1.0805418485868383,0.7610578655329365,0.4157372321903971,0.7410283440842278,0.8845929364870382,0.6391963012411677,3.3498158251059675
1171,p,0.725524194284192,1.597963779989676,0.484632066791529,1.5269671659647457,0.8422242783021036,1.38920446310066,0.4707815870453785,1.2783332769259852,0.5164277134508475,5.442877478813149
1173,p,0.6930131708660817,1.0817912358681177,0.6204019221220277,2.3439745743798377,0.5645797427583735,0.9505339216365686,0.6739997407164806,2.90899049947956,0.5773765873146329,7.295055897735345
1177,p,0.4607379035487758,0.2505675369414775,0.7617666955256712,3.7998483777029177,0.8640918968534327,1.9980031808537897,0.6991811060210033,4.905518465176016,0.5717364902652743,10.765835736043211
1192,p,0.6654674959604598,0.16182108688700436,0.5511948094384495,1.3350842422283002,0.6503479297690554,0.5050535643215168,0.7778630021033697,0.7957644144899846,0.5705958000803778,2.840962161456504
1198,p,0.3792370350032215,0.650019629666385,0.6690254090247548,1.6309479539555995,0.6773725359449767,0.2417358350164375,0.8503466820389247,0.7464902704933015,0.5894988431402909,3.340569948814992
1200,p,0.6180726014182512,0.2089879064278118,0.7758353097192107,1.933442230606395,0.7907814081433486,0.1892612204065265,0.7815776325539291,1.836492016190413,0.5802504668365279,4.093599582055975
1207,p,0.3792370350032215,0.650019629666385,0.6690254090247548,1.6309479539555995,0.6773725359449767,0.2417358350164375,0.8503466820389247,0.7464902704933015,0.5894988431402909,3.340569948814992
1212,p,0.6856996699351082,1.3612920806501665,0.7564328097920141,0.1689322027781636,0.5699900980919118,0.5687521397906553,0.6803880538301338,2.5193043521442697,0.6187195730954363,4.644156438759579
1219,p,0.45817610446517487,0.9125090598343881,0.679117340521483,2.394183602724933,0.8171143464540859,0.7366103284123702,0.8127598177634346,1.5895305693216377,0.670894600649989,5.593428813233858
1223,l,0.7021618277523506,0.6843156503884349,0.5545893787714905,1.402307087068034,0.8516660356090726,0.522047326529652,0.6473524255837815,1.0019044339145011,0.5614659393607107,3.7373883133143777
1231,p,0.5030848985258218,0.6900742697797779,0.528779913329143,3.5496920561160197,0.7227811922113849,0.6258475093669197,0.7871675274347683,1.5834373428424686,0.3525999789353029,6.370308203875594
1233,p,0.5549619099572711,1.3808939927482995,0.6153453331143974,2.0515734071849794,0.6694987754621404,1.1306911945911553,0.718954068736972,1.4836185211148958,0.5838076863662314,5.9680234676582975
1236,l,0.813456463617416,0.7864500658573806,0.7403118348595609,1.311418050980265,0.8429679091569785,0.7959630977141562,0.6375817907594165,1.0754196178244293,0.7382284569177527,3.908335684864885
1240,p,0.4529935529456431,0.9259390961961984,0.6521258725348863,2.3901175871837097,0.7438738809920697,0.5537029072528926,0.791580035674223,1.438145942157091,0.5502027333724192,5.321626901175918
1243,p,0.5326715723264681,0.9781849325849408,0.5615692460366241,2.9604142292650897,0.6541773693503026,0.4230804347529789,0.8550281502273768,1.546988687050959,0.5462084484137445,5.687257283670869
1245,p,0.7155521498128696,0.9355942888542172,0.7191409587043616,2.2227541066415624,0.8308094006412233,1.7729938261925036,0.6857837888309968,1.335777455159603,0.6711167855948877,6.056098724726439
1246,p,0.4972618929100674,1.817077995307376,0.7551051074558043,1.1627100090346691,0.7630706433467692,0.6388452148711803,0.7465433189581053,2.879511051009266,0.6007520920412706,6.361275222104586
1258,p,0.6447380328903024,0.5823308910545991,0.7388456914301162,2.7239789777081778,0.7168633103019624,0.5573579221979694,0.8376440287102784,2.0123307892446043,0.5576437713993766,5.787351614068938
1259,p,0.3645817519457187,0.6395067844513423,0.6682391884518601,1.3655122723933877,0.7631004938447783,0.6826120172854095,0.794499578266951,1.7179835964597272,0.5809243626743129,4.560576685460664
1262,l,0.5520001698041449,0.929240182354086,0.502744258605982,2.765948197012998,0.8396899988630996,0.2679558062956259,0.5802739368584046,2.755987422673513,0.4903448048463278,6.485002756066058
1263,p,0.6157176881315034,1.657593005175261,0.6395771452274387,1.8829814528638193,0.8316401065788688,0.9089554319442437,0.7622095937096098,1.5540160803632697,0.6047321650735483,5.960174077587066
1266,p,0.4714203526058617,1.7597539876665986,0.459660527003777,2.7143966391471324,0.8343499213715618,0.6863165396066055,0.8328606474950231,1.3918106977914093,0.6685402400496345,6.433945874927458
1267,p,0.5435269572209017,0.9263491766916404,0.6178529752020455,2.369338084140367,0.7089955248058444,0.8948275206691144,0.7544733772933846,2.21184181467608,0.7189093400511266,6.281191730789827
1271,l,0.5696501046306468,0.9228135663275856,0.6750421315577109,2.6098924949711813,0.809280560665279,1.023952297776572,0.7337172256160626,1.213256521560535,0.64826826938,5.663153872537048
1273,p,0.3285376485636604,1.1396939705647062,0.6416331607885142,2.2772397262581645,0.6815300615443273,1.6748582207708909,0.7702968630386279,2.876934843022256,0.5036812384257684,7.82867620767885
1274,p,0.6009209739194401,1.4830080059522155,0.5741119857326453,1.9092915234386296,0.8742765268863348,0.8078268187262012,0.7532328624101633,1.4092661238849606,0.5302508604269248,5.625423333581493
1276,p,0.44279734127196213,0.6011323928361422,0.7019661402043339,1.8030299245052535,0.6711431538491888,0.4959335289347608,0.8153806969954708,1.1723506756054602,0.5935021352247101,4.179724059774979
1277,p,0.7409311221449123,0.5860748765213087,0.4519195630758781,3.075897985564788,0.6799213370881494,1.802922038754104,0.8971096923011707,1.2206053425958985,0.6156093076591754,6.379389265995954
1281,l,0.507667777789957,0.22357690450373652,0.7782103980069415,1.361542334287778,0.5950042994603549,0.19346245687767524,0.8666056270738771,1.4463235381668906,0.6791947579612655,3.1953603762489897
1282,p,0.7705648338453196,0.0773515480662812,0.6704048935123613,0.9487510546086269,0.7295515042572768,1.6459065442050778,0.5915909770918073,1.1553322508311967,0.5666758115692911,3.791773634677488
1291,l,0.6348414621927375,0.25952193675244917,0.6843009903009558,1.2522641537849433,0.7423777093349093,0.0861318922909067,0.7478657288284007,0.883592095253114,0.5830096408586893,2.3107308999740277
1293,l,0.7151324447457486,0.5727460515854409,0.5918406050027643,1.302622570737889,0.8448296752184719,0.4480893875464506,0.7200883761489141,0.9757044447630456,0.5659126108498156,3.389362471529249
1295,l,0.6902123204919814,1.3069154788517898,0.5292633962202152,0.6612649393102119,0.845493107162765,0.5621040712764954,0.7404284324869874,0.0212023794124717,0.7568279864302643,2.727604808511563
1300,l,0.7459975249331638,1.033374457093112,0.5667237928605401,1.060609496419791,0.839661613850293,0.4121485691610892,0.641709561227295,0.3138582587060751,0.6282667336452836,2.8210335850994674
1305,p,0.508567396046751,2.3616056549319415,0.5994790268493944,2.8150348501217133,0.7598145180951597,0.41842679833034724,0.7758187659390006,1.7665731967646867,0.5290029582297355,6.849998104671517
1315,l,0.6880003640522618,2.5070382709331955,0.46548458074884486,3.7940472823314693,0.8801742128540083,1.1511471128387047,0.8122198989299502,0.9873482259541994,0.6666132436463026,8.193784180006077
1319,p,0.5283807344994764,1.3864481615490458,0.732312192452442,1.0455821926560225,0.7650546226207139,2.3686437820747988,0.7178347836358693,0.1134072894766434,0.7454244893802175,2.2655629234331065
1320,l,0.6866687595733825,1.1075946956416307,0.6747760251632741,1.7544607109231545,0.7473908711996275,0.7766730660989182,0.6925613758426391,1.3991732179340903,0.6614315158746792,4.9753502566063155
1321,p,0.5645343225819675,1.7620418896868761,0.5201028422459418,2.282677788129308,0.7811729635254514,1.9879413533864179,0.5285478532611639,1.4915457130119856,0.6050618006609708,7.3098237874829
1325,l,0.6675925848878704,0.5203075581907136,0.7097550984249598,1.207229748648634,0.671374725025468,0.148513523560046,0.2391610786953972,0.1483901406568573,0.6965008761654394,1.876904185313067
1329,l,0.6409423706166474,0.5958035581402108,0.7511708152303325,1.2065469722922315,0.6363093379919036,0.8586748441710315,0.7675288335959781,1.3522711421670857,0.6133422274771416,3.8903733329612766
1335,l,0.6109422759829165,0.6808331793345839,0.633859553508518,1.6307692340440465,0.7155940179940301,0.7898559903071922,0.7047805477613317,1.0084353355821172,0.6213660200705358,4.0841614436172335
1354,l,0.5733653365472786,0.7076392087719112,0.7644742773454762,1.788450748646072,0.7173624389795674,0.15084163904721581,0.7400637271275324,1.6390093535159052,0.5217802841389529,4.215638344636271
1359,l,0.4338269813929891,0.6192290610963207,0.7939992172126701,1.5203980953774772,0.792995459236521,0.2143977796096533,0.759996986934801,1.3005610078787382,0.6615281346385958,3.67794781796772
1360,l,0.667372674166327,0.2580430667256523,0.8257803818686815,1.1487795897095852,0.4136992518093155,0.3138719661334584,0.8012438879427096,1.5376010833369684,0.6770094088338863,3.1711405248966456
1376,l,0.556797676154099,0.5111212380982598,0.771815735347512,1.7098528282254275,0.7120350582430242,0.4922662857765996,0.8061922924920959,1.3750064592008313,0.6579082526335666,4.020488067035288
1380,p,0.6872215381575599,0.31848901402625174,0.6988906965573127,0.842614873828097,0.39945426752922236,0.3649456503187532,0.731387886188894,1.1197463884032186,0.5380180682581794,2.6188243577446046
1389,p,0.6561831853189832,0.28433877861188583,0.7120890371044227,1.965601080708391,0.5255905553261757,0.4536953616648859,0.7082637424227355,2.017677620688697,0.4912363515644611,4.715161415673334
1391,p,0.7996801519822268,0.3859031838665099,0.7010657802335455,1.10030383000403,0.7205281527370454,0.3742149388887436,0.7414341342370916,1.663168456740561,0.6679350145681853,3.3726938110484546
1396,p,0.7869556876777251,0.3338825156204611,0.8240663256495608,0.0218880179314796,0.4981827682800415,0.4237985193857263,0.6031343593806646,1.2050774830472546,0.7626584777431801,1.9825648433384375
1397,p,0.4991042811677251,0.13967020663177887,0.7576081890431559,0.5490884729210773,0.548192666491183,0.21437532248972568,0.7842039732852653,0.7115080339468132,0.6546275445881125,1.6215217615224753
1398,p,0.7874723871992916,0.7186613895945719,0.753388741725821,1.3948851442141088,0.5592345366411395,1.0460564955487937,0.6363947578388965,2.176839344540176,0.6020739085884896,5.276755978781121
1399,p,0.8128073709273058,0.6386505039489266,0.7338493295499696,0.7075041308295753,0.5714402255262735,0.7079425890728542,0.6576815298675344,1.2572644252754068,0.6147544931022925,3.2479161758828234
1401,p,0.7397767130346249,0.29542584007334577,0.736654991882996,2.1243003515595156,0.4042400572083271,0.4851184761537666,0.762785488441089,1.9022082867396097,0.5498831493032488,4.685460645085828
1404,p,0.7339046730747147,0.4383643775558892,0.7189856353906379,0.6725319603817238,0.6688639238481802,0.36417100087225673,0.6567414416432507,1.3626772933721205,0.6369714380924016,2.7946295340072203
1409,p,0.671895721016187,0.7474591354672163,0.4285653031149853,0.7034654717984152,0.8533637041349671,0.5335434409118633,0.6614809966697203,0.98095941282865,0.6359402862773094,2.917507249070229
1410,p,0.5767594176423343,1.0222487960480606,0.4796456012991382,1.5351799914576525,0.6462393651848445,0.16452282389787634,0.5861272286105708,1.5457031310422764,0.5063002045252785,4.198448699809969
1412,p,0.845111626775628,0.7079415389031747,0.4889641838330163,1.3268782720364993,0.7903882895203926,0.973275113418744,0.4518700601975265,1.4562119630597374,0.5906154722241377,4.399187882849979
1414,p,0.7579144175216833,0.235387572931582,0.7919924765147883,0.5812287081852412,0.4833326858407026,0.6072300435960281,0.6300865004575464,1.644143182215617,0.5991237658916121,2.9169597967406315
1417,p,0.739553454040806,0.6404935872632186,0.7307009331896276,1.0292150636238386,0.6445428402976934,0.20828186503443358,0.6844817378991741,1.6744366056653348,0.5259176243384349,3.4031992184216158
1419,p,0.5278811522268169,0.4448217704484698,0.7727799135783147,1.2982153650493242,0.602606167740485,0.36182992870584296,0.6589415378817076,2.0038049140829077,0.44128266405894634,4.074133782766822
1422,p,0.8387034957886572,1.1269711068668042,0.6180142032840442,0.2589055518664684,0.704346745741158,1.3155815947182237,0.4164206303078027,2.014327721883157,0.6672680618337943,4.685903599919596
1423,p,0.8625603775044115,0.3658880177538123,0.7554493361982145,0.8781001322346187,0.4203993715263469,0.2165786948301199,0.7376528478267221,1.3593550400026209,0.5678423161417017,2.8102874093266323
1424,p,0.7916252945194387,0.4441977926858779,0.7354882257511485,0.9728374619217652,0.475541933401646,0.6624437240482914,0.6113478586238354,1.4600519650992003,0.5630908283109372,3.4269767312172275
1432,p,0.7941554025795241,0.5383442651104007,0.680524406836353,0.5729896295945839,0.7219276578792116,0.5984287490544773,0.7059220063860077,1.132532714193636,0.6569387355787448,2.8044866616023567
1434,p,0.7559615461482314,1.0323197080997502,0.6891985454098144,1.0284309702136352,0.656442495352273,1.3129711106842976,0.7265472624219175,1.3270734910144495,0.6296562461483156,4.307798429812866
1441,p,0.7228164277002539,0.4265872090687536,0.7754783396994279,0.5882514386384443,0.6176133893792779,0.3376232898332278,0.6628383875137773,0.8793512824315844,0.5545452460962599,2.176264856207948
1442,p,0.7157304354260196,0.5413180829404428,0.707762029402376,1.2287437955686946,0.7036316527529303,0.8782449742930654,0.6641003959882862,1.5367157176166413,0.6477117603334809,4.158695952036918
1443,p,0.8400936256268683,1.1254118440436145,0.6041206496716428,0.6506972961723132,0.7350343094255811,0.8307698856063208,0.5325966652724387,1.5570661422646808,0.6256119739565453,4.048266910226878
1456,p,0.8393617616005109,0.4846828146949005,0.6463099274371485,0.7097821221105821,0.7967244103576483,0.8959751463567553,0.6324815022880557,1.450369497523283,0.5527265361574006,3.4231303616132687
1457,p,0.8374882635327776,0.7273878692127458,0.7321545465438696,0.8764044530747235,0.4115974068590253,0.8884787740198392,0.6505180869410319,2.695190839640518,0.6386474220949228,4.689025040444792
1458,p,0.7703264810810592,0.7481338284011674,0.6913289670307383,0.2671145833310596,0.5374353569020174,0.7736730682644573,0.6042777070163012,1.2467467557695746,0.6404198834187755,2.9508675024493414
1460,p,0.8458975010895851,0.905694396732494,0.6299697177414019,0.988259161233514,0.7993016007474589,1.001543783443439,0.6443506383851765,1.2672409139886274,0.7051021805277757,4.072831221358212
1461,p,0.6321377388636547,0.7117736753876887,0.7128549528590027,1.4255188778238868,0.73364883158565,0.9383200607322113,0.648677091884953,1.3166892654402325,0.6242116382754153,4.274168089452388
1462,p,0.7006929101910084,0.5500502489966226,0.7765663641351426,0.7735406376869687,0.402600541475053,0.43800740730223353,0.7713398255804711,1.209903774108898,0.6398094605976321,2.9838436409324727
1463,p,0.8681856428489014,1.3362752411098882,0.5901302231798331,0.6081982076214254,0.7962470035262661,1.8231007177257714,0.5294643512844772,1.33392004340761,0.695644846574122,4.945176405897661
1470,p,0.7621153008882702,0.31440083693188225,0.7836755251333074,1.1783868492196792,0.4976611404065024,0.4372106356149381,0.766607522604684,1.7891877096814215,0.5999892587676503,3.7028591244740436
1471,p,0.411730237060187,0.4352379363967767,0.7529598473327767,1.1873370738580364,0.5200841911808309,0.6403326099468052,0.6835429463257028,1.4792020922214688,0.5403551992561858,3.778471384999055
1472,p,0.849582088735334,0.567477875264446,0.7653189227540069,1.0402541760116852,0.6179326970287727,0.873666350882336,0.6690561922184785,1.9686135942846528,0.6615252948497514,4.34634761583525
1473,p,0.7633032691548627,0.6378443190607047,0.7734831919305117,0.5762700847260525,0.5797127534373091,1.270585484389969,0.659946958040182,1.9161648166896583,0.6762032949129826,4.191804607009892
1475,p,0.7860590684506934,0.44166936411628754,0.7311239348492882,0.7111180095939428,0.6025040635715758,0.46233300229969565,0.675329530567625,2.882145671234169,0.5907851424495532,4.192486197433109
1476,p,0.7624233730001462,0.7092285354995942,0.5113244948115031,1.383356515290707,0.6384790740198839,0.7562316002496371,0.6813343347128699,1.6761764636664969,0.591614084095664,4.419858878285403
1478,p,0.8175765406927129,0.8835214585798299,0.7319408586183029,1.2827847713616005,0.5361415232749789,1.3637000034934783,0.4522609784081554,2.105622656523183,0.5947596719489445,5.54460491396766
1479,p,0.91794192360575,1.62247908232724,0.7280394526986013,1.629731254552638,0.8236914885174488,2.3061531278664757,0.4737624074899023,2.225216722687257,0.6440573444146158,7.1003537491869775
1483,p,0.7104354657889903,0.5958110679699911,0.7619717283641353,1.2541242349812156,0.6320765271852211,1.250905643482163,0.5725432431002155,2.142375713032852,0.5930784092534211,5.164051938539901
1486,p,0.7856539686504778,0.7497379240543653,0.5478765993378139,1.1120161429980073,0.7788342729033145,0.847015764211857,0.5753012192815923,1.5475499417790335,0.6254775352906555,4.17833940227996
1487,p,0.7919926277197054,0.12720967883991055,0.7360971970882564,0.8319232018187044,0.7382960898476976,0.1147869185281265,0.7759587199889766,0.7600869857111147,0.44274242726105095,1.8039858525798802
1495,p,0.7274757839089918,0.5314981462707957,0.7484604054480657,0.7790545190041837,0.6899485448013567,0.5099232525736261,0.6773565113238114,1.4337381587074658,0.6007463444429904,3.0429044327199195
1501,p,0.658773255770792,0.2910815650065406,0.7224338164784632,0.7552738744792394,0.6202161303096684,0.2389290702384372,0.6029783786733329,1.9188024290755803,0.373264727472279,3.1864470029794205
1504,p,0.8607550329529462,0.7322565594337904,0.4993406121593267,0.3689166792832963,0.7762012532667163,1.0054590222075064,0.3894790028249392,0.5112228341161222,0.6479203600205379,2.5609787032375584
