,cow,filename,udder_ecc,lf_ecc,rf_ecc,lb_ecc,rb_ecc
18,1003,1003_20231117_163646_frame_118,0.619198122751361,0.7171681936448028,0.5666918781230526,0.6757242391634782,0.7380815733029688
19,1003,1003_20231117_163646_frame_119,0.6154387999410152,0.6923778729749368,0.5746436985012627,0.6664989027401124,0.7439119804820724
20,1003,1003_20231117_163646_frame_12,0.5986587461221831,0.6813401176364163,0.5498598767017931,0.647182936402895,0.74880211097728
21,1003,1003_20231117_163646_frame_120,0.5974215357778395,0.6905797621917594,0.551848002825359,0.6587810101723028,0.7274349969156049
22,1003,1003_20231117_163646_frame_121,0.6221933320321057,0.6944112823176533,0.5549676462678179,0.6770502765585216,0.7702759182066213
23,1003,1003_20231117_163646_frame_122,0.6063516569346055,0.7113695140847303,0.5765437460934116,0.7012950895659867,0.694534260347505
24,1003,1003_20231117_163646_frame_123,0.6083941655464079,0.6645707870775508,0.5837872781040734,0.7043086984082398,0.6974444014620509
25,1003,1003_20231117_163646_frame_124,0.6131861323357025,0.6853021111597527,0.5560137546809079,0.6824251160409442,0.7252775200963419
26,1003,1003_20231117_163646_frame_125,0.5924113443328479,0.7045292878071272,0.5640590675377112,0.602585872599768,0.7355946909793005
27,1003,1003_20231117_163646_frame_126,0.6128420044264656,0.6820509994536694,0.5696927880845736,0.683312937903191,0.7265331784104653
28,1003,1003_20231117_163646_frame_127,0.599997301323821,0.6650742836055137,0.5687798065963129,0.6330619006039588,0.7348973307553595
29,1003,1003_20231117_163646_frame_128,0.6014233460024898,0.7241085882407069,0.5737915559168668,0.6151859189993499,0.733900771100045
30,1003,1003_20231117_163646_frame_129,0.6152061203948038,0.7244517312873775,0.5642518542863182,0.6764942740102152,0.735318939382218
31,1003,1003_20231117_163646_frame_131,0.5862290459125157,0.6940043806626347,0.5433689744503041,0.6333328762260906,0.716471958584818
32,1003,1003_20231117_163646_frame_132,0.6037847456798568,0.679740212837029,0.5551652107801727,0.6369621152032967,0.7332543366220584
33,1003,1003_20231117_163646_frame_133,0.623162184566983,0.7151626279353751,0.5890050836352007,0.689542813402481,0.7381642363315778
34,1003,1003_20231117_163646_frame_134,0.6307095716861252,0.7098266180081074,0.5634000397436393,0.6885787324320743,0.7618977765097177
35,1003,1003_20231117_163646_frame_135,0.6195336848304088,0.6784577437175316,0.567611790762293,0.7057033426277359,0.7453841085075606
36,1003,1003_20231117_163646_frame_136,0.6194245959348502,0.6741052196104956,0.5634624352234484,0.6786011490516772,0.7648195427803203
37,1003,1003_20231117_163646_frame_137,0.6181935027600285,0.6676546156472924,0.5606936505249606,0.68998310008044,0.7417981324248817
38,1003,1003_20231117_163646_frame_138,0.6040292753197025,0.6749744115390736,0.5760528888596692,0.659374158484678,0.7056821011168277
39,1003,1003_20231117_163646_frame_139,0.6228741091192177,0.6865366856445431,0.5583077945238939,0.6767628627730113,0.7627202456109605
40,1003,1003_20231117_163646_frame_14,0.6185748548111203,0.685037502944602,0.5838694539783795,0.5791724934925594,0.7727437202961537
41,1003,1003_20231117_163646_frame_140,0.6077915364562136,0.6714027950446775,0.5526399209969438,0.658088734876055,0.7490999162972859
42,1003,1003_20231117_163646_frame_141,0.6166258955796317,0.6751701798896435,0.5634071693714251,0.6595742202533497,0.7650322235051118
43,1003,1003_20231117_163646_frame_142,0.6199659429839959,0.691459144487782,0.5497342941236663,0.646784511857152,0.7690168649617319
44,1003,1003_20231117_163646_frame_143,0.6119843439370238,0.7002831360008345,0.5964310729708909,0.6304087441038623,0.7385552683323325
45,1003,1003_20231117_163646_frame_144,0.6311507365203262,0.6789920510967556,0.6068788855978174,0.7122238037010015,0.6955754087497636
46,1003,1003_20231117_163646_frame_145,0.6146215542537359,0.6964525077660159,0.5701701766765448,0.6615324487857365,0.7456479544827417
47,1003,1003_20231117_163646_frame_146,0.6152012486903566,0.7017295952015182,0.6008291620796998,0.7090744749552653,0.6647020665713556
48,1003,1003_20231117_163646_frame_147,0.6236832141360438,0.657596572494423,0.5670390343285738,0.6859388188523147,0.7547753638945804
49,1003,1003_20231117_163646_frame_148,0.6413325395489891,0.7121788800410962,0.589204218452576,0.7142268113362994,0.7560101337963293
50,1003,1003_20231117_163646_frame_151,0.6291612691689554,0.6872100670398854,0.5335096712561367,0.6804435979944663,0.7845289490085224
51,1003,1003_20231117_163646_frame_155,0.6353020537302939,0.6915479410950883,0.568862457736188,0.677396056683056,0.7755092645423697
52,1003,1003_20231117_163646_frame_16,0.5807302283065955,0.6855944867125434,0.5624649729335414,0.5350080052030147,0.7376764205116887
53,1003,1003_20231117_163646_frame_161,0.6411235823984061,0.6809382047840491,0.6043241105929215,0.6830547053227732,0.7313692217531887
54,1003,1003_20231117_163646_frame_164,0.642764086994269,0.6805336382971966,0.593627161455465,0.7143348855887195,0.7193876317487056
55,1003,1003_20231117_163646_frame_165,0.6486153932523256,0.6852378980175012,0.5992168569306623,0.7137803040996766,0.743643412893335
56,1003,1003_20231117_163646_frame_166,0.6329477249457359,0.6565411861633692,0.5697330629205909,0.7140464594388239,0.7462589137115828
57,1003,1003_20231117_163646_frame_167,0.6291793161906358,0.688926835732821,0.5487263348977282,0.7178056558134047,0.743126296332466
58,1003,1003_20231117_163646_frame_17,0.6168089951033942,0.6885783668852365,0.6071819145272,0.6018399226410707,0.7578868999274327
59,1003,1003_20231117_163646_frame_170,0.582261047756406,0.6482585268097023,0.5509046589944356,0.5284217913477334,0.750061234707244
60,1003,1003_20231117_163646_frame_171,0.6196506901151076,0.6802776089372502,0.5677932415302263,0.6422170739075451,0.7416906631147613
61,1003,1003_20231117_163646_frame_173,0.6173824031495212,0.6854382426468619,0.5649612127116694,0.6914955469039992,0.7093825252996719
62,1003,1003_20231117_163646_frame_174,0.6184919782970678,0.6926730507658277,0.5706420654314263,0.701566070926196,0.7352994007352996
63,1003,1003_20231117_163646_frame_175,0.6354218462167444,0.6921411103637257,0.583482496726103,0.7165896756623484,0.7183310038426489
64,1003,1003_20231117_163646_frame_178,0.6329219876602611,0.6574018721813631,0.5308454610270599,0.662322993072585,0.7992513674097174
65,1003,1003_20231117_163646_frame_18,0.6218148432874924,0.6432725149757003,0.5716392979486666,0.5714428962997143,0.8049978277647594
66,1003,1003_20231117_163646_frame_183,0.6156285633355654,0.6756736170162726,0.5355303723420719,0.6989214928684118,0.7372774538134123
67,1003,1003_20231117_163646_frame_184,0.6237418213546468,0.7013056326152632,0.5539716325606162,0.7276976133297426,0.7348984161697436
68,1003,1003_20231117_163646_frame_185,0.6018425314659839,0.6809659618772335,0.5306904561564914,0.6705540259230759,0.7412767511423771
69,1003,1003_20231117_163646_frame_186,0.6239051695225886,0.6647199710638703,0.534924319763369,0.6906594331846542,0.7630055809217268
70,1003,1003_20231117_163646_frame_187,0.6130875643511684,0.6695613583030771,0.5390977242191178,0.6805820774588337,0.7498601884144606
71,1003,1003_20231117_163646_frame_188,0.6012206423814908,0.6165401708832816,0.5604312803015521,0.6896586298384124,0.6656029629362562
72,1003,1003_20231117_163646_frame_189,0.6069006121873547,0.7062591153147177,0.572955018981411,0.7017273695299103,0.6597486062793434
73,1003,1003_20231117_163646_frame_190,0.6255899960328843,0.691835609871118,0.5638284671872081,0.6662180769047005,0.764318839009523
74,1003,1003_20231117_163646_frame_191,0.6295538570534329,0.6835224195580137,0.5743994374845557,0.6865575737181873,0.7754726577611624
75,1003,1003_20231117_163646_frame_193,0.6186545357278397,0.6136442888564343,0.5594460348607153,0.6830031740345177,0.7573265781755129
76,1003,1003_20231117_163646_frame_194,0.6375582571570649,0.6657080655645657,0.5318518120504478,0.675036863353268,0.7989355741814265
77,1003,1003_20231117_163646_frame_195,0.6340161636358386,0.6678457521175949,0.5382320407070237,0.6923975119676903,0.791978352211049
78,1003,1003_20231117_163646_frame_196,0.6245751832073779,0.7030260066789719,0.5556786964156853,0.7139284462710265,0.7486873329315447
79,1003,1003_20231117_163646_frame_197,0.6209481409049421,0.6690615015704944,0.5475891479321022,0.6988534718014697,0.7496628738854205
80,1003,1003_20231117_163646_frame_198,0.6249802279159156,0.6269039265269826,0.5408996653797739,0.6873574554472426,0.7717736701311492
81,1003,1003_20231117_163646_frame_199,0.6192526847499112,0.6946482100028528,0.5506207492080626,0.698420974136187,0.7242264819222713
82,1003,1003_20231117_163646_frame_2,0.6259062520679566,0.6752031028021045,0.5945265548755074,0.6194609777750766,0.775942499567365
83,1003,1003_20231117_163646_frame_20,0.622039179165709,0.695652032538516,0.5677552246777735,0.6036135114573475,0.7798228327613299
84,1003,1003_20231117_163646_frame_200,0.6271409899489796,0.6814361223353387,0.575951889661492,0.704308609140012,0.738908271894166
85,1003,1003_20231117_163646_frame_202,0.6182595108886668,0.6982457560224793,0.5925412999660601,0.7182183166388436,0.6633466636203376
86,1003,1003_20231117_163646_frame_204,0.6090534850585483,0.7059673183925705,0.5747040649892834,0.6698870557353696,0.7307766520197472
87,1003,1003_20231117_163646_frame_205,0.6207477927491499,0.7160637228613227,0.5949866927320092,0.7201384381530228,0.6848543853306863
88,1003,1003_20231117_163646_frame_206,0.6312908402208656,0.6834221393594914,0.5733401360219325,0.6572846677531353,0.7851025053019761
89,1003,1003_20231117_163646_frame_207,0.6161235244515567,0.6842961597742075,0.5397640865802503,0.6622817105247037,0.7692423730103731
90,1003,1003_20231117_163646_frame_208,0.6253400452597512,0.6945328158953682,0.5776290862391243,0.6910729926357125,0.763177179811902
91,1003,1003_20231117_163646_frame_209,0.6221682640974481,0.7161852764046751,0.5680850676888348,0.6696372748809541,0.7615810477451691
92,1003,1003_20231117_163646_frame_21,0.6348587268363723,0.7142132470844385,0.5805617497997945,0.6482729351030577,0.7628572610493953
93,1003,1003_20231117_163646_frame_210,0.6259988699816446,0.6720634093974033,0.5592163225920802,0.6833219302210215,0.7846917170168971
94,1003,1003_20231117_163646_frame_211,0.6113042915156027,0.6937632992106462,0.5419947248535263,0.6798867344657055,0.7526982775808644
95,1003,1003_20231117_163646_frame_213,0.6004926088510615,0.6748822615448095,0.5642560946210651,0.6479539134635502,0.7406919126348004
96,1003,1003_20231117_163646_frame_214,0.6122265017318125,0.7073772150884587,0.5851258972645805,0.6907912349959477,0.7089430453706298
97,1003,1003_20231117_163646_frame_215,0.6076138173883632,0.6634971343772407,0.5746647812032996,0.6555218397168209,0.7441511704839788
98,1003,1003_20231117_163646_frame_216,0.6151036371806086,0.6634578634953447,0.576603523838597,0.6637751461316429,0.7537937534515782
99,1003,1003_20231117_163646_frame_217,0.6117929834663838,0.6542793503817415,0.5665301407539458,0.6645187011567314,0.7471916474442878
100,1003,1003_20231117_163646_frame_218,0.6089334036978763,0.6806029712184554,0.5838921086555848,0.6902223117134254,0.6939479376780857
101,1003,1003_20231117_163646_frame_219,0.6240324907732878,0.6479143717784411,0.54646895573389,0.6735820177830608,0.7796787559467677
102,1003,1003_20231117_163646_frame_220,0.6163370661949575,0.6372474243899457,0.5416141308224809,0.6600671827736881,0.7848451442198627
103,1003,1003_20231117_163646_frame_221,0.6096111040870296,0.6281935151512343,0.5433355313872263,0.6856513790188934,0.758471296585252
104,1003,1003_20231117_163646_frame_222,0.6096121933524623,0.6627922078286851,0.5430173925296392,0.6624156052839876,0.7558783527543183
105,1003,1003_20231117_163646_frame_223,0.6069361585164877,0.681959055083616,0.5514665562948291,0.6716543295402102,0.7445663724080287
106,1003,1003_20231117_163646_frame_224,0.6075538301875743,0.6940211884070433,0.5780351220181856,0.6856379355562626,0.6720965599558756
107,1003,1003_20231117_163646_frame_225,0.6168740413698856,0.7176699939496173,0.6028207874548703,0.6906818204523757,0.7204651756867899
108,1003,1003_20231117_163646_frame_226,0.6067339747469467,0.6867768173058818,0.5930999511173235,0.6834356035238655,0.6847622508469491
109,1003,1003_20231117_163646_frame_227,0.6081664696398819,0.6986649664631186,0.609886353164612,0.6679716384385181,0.7089291393508208
110,1003,1003_20231117_163646_frame_228,0.6063737496619599,0.7030560578159204,0.609984822831726,0.6686871782972371,0.6865774871076031
111,1003,1003_20231117_163646_frame_229,0.6014032150378285,0.6977331799385904,0.5940246308432813,0.6761805195288386,0.6685873897928697
112,1003,1003_20231117_163646_frame_23,0.6137832742003341,0.6887045882080874,0.5504873624616893,0.6381221584186156,0.7696899437146923
113,1003,1003_20231117_163646_frame_230,0.6225516550234822,0.7021439662618947,0.5894138726980667,0.6872170719389136,0.7391925420015395
114,1003,1003_20231117_163646_frame_231,0.6324773271900702,0.68100132749985,0.5615157312600221,0.6739057770529617,0.7856797837630143
115,1003,1003_20231117_163646_frame_232,0.6028772460002618,0.6641711923360922,0.539524775502273,0.6501480616120592,0.7542456361168184
116,1003,1003_20231117_163646_frame_233,0.6171430832917779,0.6918393836233792,0.5642003917457356,0.6782865859354634,0.7678172517050961
117,1003,1003_20231117_163646_frame_234,0.6162557696212758,0.6626175856504865,0.5755942093052092,0.6954719410570992,0.7381536942415886
118,1003,1003_20231117_163646_frame_235,0.6043490922974203,0.6828811465017348,0.5544292179503659,0.6765000434861159,0.7325517807750187
119,1003,1003_20231117_163646_frame_236,0.6132630063483558,0.6841217384702737,0.5369109603186614,0.6765939765320753,0.7392627144337395
120,1003,1003_20231117_163646_frame_237,0.6234097091942041,0.6784150877942858,0.6035277302539495,0.68920228846533,0.729463046745827
121,1003,1003_20231117_163646_frame_238,0.5924509339887009,0.6956875025403023,0.5912427544736524,0.6219695421402043,0.7091339187724051
122,1003,1003_20231117_163646_frame_239,0.6040484883713488,0.6909630678997217,0.5919451647804777,0.6309672369844938,0.7130856366931653
123,1003,1003_20231117_163646_frame_240,0.6128636398132036,0.6665142413961834,0.5865183339252892,0.6604122782555139,0.7218332083577994
124,1003,1003_20231117_163646_frame_242,0.5982434777760615,0.7215109048046939,0.6080609975535148,0.6666440556292309,0.6605105756524116
125,1003,1003_20231117_163646_frame_243,0.6012847972236001,0.6904294000284789,0.597245563785376,0.6727750838569007,0.6718535879306956
126,1003,1003_20231117_163646_frame_244,0.6203347133537148,0.6497616987270267,0.5684171381898007,0.6619613261604977,0.7768704571624265
127,1003,1003_20231117_163646_frame_246,0.632590548823692,0.6435703823566576,0.5647497975134019,0.6876106949359191,0.7742157037925954
128,1003,1003_20231117_163646_frame_247,0.6110794744772092,0.6383615256686814,0.5426711667901137,0.6637009553879674,0.7784755703898749
129,1003,1003_20231117_163646_frame_248,0.614229373060916,0.6550345456704595,0.5348264144305277,0.6711991058079179,0.7585504090020568
130,1003,1003_20231117_163646_frame_249,0.6022505039804308,0.6408643363476718,0.5517041043382147,0.6524304294324375,0.7674837017288669
131,1003,1003_20231117_163646_frame_25,0.6133718027045477,0.7257834359969301,0.5590106344149731,0.6417073072836378,0.7531208778943369
132,1003,1003_20231117_163646_frame_250,0.6134765295094505,0.6377470326899831,0.5486255773831905,0.6660748456408706,0.7652876233267838
133,1003,1003_20231117_163646_frame_251,0.6087680252452854,0.6554536167869083,0.5354104161955536,0.6658128140174024,0.7648691471179488
134,1003,1003_20231117_163646_frame_252,0.6017504861026431,0.6836352991797001,0.5422776001850926,0.647456760993567,0.7446381297969683
135,1003,1003_20231117_163646_frame_253,0.6027486179260033,0.6826353241926001,0.5476616916066598,0.6194203758723519,0.7757382198298435
136,1003,1003_20231117_163646_frame_254,0.6131596892415968,0.716276729888347,0.5907260475407305,0.6050739064061359,0.7602404736678506
137,1003,1003_20231117_163646_frame_255,0.6095301624945231,0.705391632051232,0.5590556311954508,0.6352764050579631,0.7706518149675402
138,1003,1003_20231117_163646_frame_256,0.6033716483255799,0.6924170112605705,0.5602925643987383,0.6124138321201713,0.7753213545271116
139,1003,1003_20231117_163646_frame_257,0.6319392543078025,0.7016526894879301,0.5680978530422517,0.629645340643611,0.8027967924748948
140,1003,1003_20231117_163646_frame_258,0.634747495848046,0.7018552598781891,0.5830820188478545,0.6581592644109316,0.7896070212513425
141,1003,1003_20231117_163646_frame_259,0.6331925714832984,0.7209547291550118,0.5816972166167713,0.6646386522450373,0.7792661381276373
142,1003,1003_20231117_163646_frame_26,0.5889640626184638,0.6915448347459684,0.5283019123539716,0.5997129006180627,0.7483390873622459
143,1003,1003_20231117_163646_frame_260,0.6164672778967114,0.7334419381012482,0.5858206808872513,0.56824789285569,0.7782633037007529
144,1003,1003_20231117_163646_frame_261,0.6435322763574323,0.732508476096546,0.6305215296389967,0.6645807831613907,0.7686291837285856
145,1003,1003_20231117_163646_frame_262,0.6459636346098486,0.7174635838725248,0.6160113872974274,0.7027123114991632,0.7656060672790117
146,1003,1003_20231117_163646_frame_263,0.6381038772013009,0.7189678256440687,0.63007598813836,0.7077931305347748,0.734205111727188
147,1003,1003_20231117_163646_frame_264,0.6371462885050471,0.6977380120760006,0.6165904374969847,0.7054937293495342,0.7248845074602233
148,1003,1003_20231117_163646_frame_266,0.5776717908699757,0.6112715546052753,0.559668816569849,0.6217253734543187,0.7411610570950606
149,1003,1003_20231117_163646_frame_267,0.6162359590971095,0.6284491576482854,0.5679685582953634,0.7180728747193764,0.7051330988507221
150,1003,1003_20231117_163646_frame_268,0.5839228765041735,0.6550227752674745,0.5808384950954265,0.5437728007024516,0.7338842394971506
151,1003,1003_20231117_163646_frame_27,0.6218936227069228,0.6995052967668992,0.5490963771717847,0.6739313367134675,0.7083796797612616
152,1003,1003_20231117_163646_frame_270,0.6159467871160625,0.7097994427320874,0.6183599098884673,0.6434168223204301,0.687820992051264
153,1003,1003_20231117_163646_frame_271,0.5986811376998874,0.7308556951854592,0.5888432802622466,0.6476698886552041,0.6667260718547185
154,1003,1003_20231117_163646_frame_28,0.6016381843642759,0.7108080498566108,0.5636051101128107,0.6422126478445206,0.7415249187609949
155,1003,1003_20231117_163646_frame_29,0.5913641411550492,0.7334473254557882,0.5608979881100866,0.6242796876923803,0.7113390937416869
156,1003,1003_20231117_163646_frame_30,0.6093675696155312,0.696774647609271,0.5425600576663367,0.6600411635906775,0.756740530307588
157,1003,1003_20231117_163646_frame_31,0.6059049216896356,0.7048330115143514,0.5501978150005429,0.6486121616603074,0.7481612656937826
158,1003,1003_20231117_163646_frame_32,0.6254223088974167,0.7224705277461625,0.5831744393939333,0.6711055140576648,0.7498306424633954
159,1003,1003_20231117_163646_frame_33,0.6140909394041278,0.7210693268321661,0.5552932701984756,0.6172891474361388,0.782685315261475
160,1003,1003_20231117_163646_frame_34,0.6092432029768847,0.6743594355081413,0.5537602159993168,0.6231668824363691,0.7915123979876123
161,1003,1003_20231117_163646_frame_35,0.6103832182214625,0.7047418394870619,0.5838764691295447,0.6600674408161631,0.7441434124857454
162,1003,1003_20231117_163646_frame_36,0.6173657297393746,0.7025600987627125,0.602006262627146,0.6671751207745467,0.7475446565813917
163,1003,1003_20231117_163646_frame_37,0.6324462071888444,0.6950286526035498,0.6079131110211168,0.6851521505067802,0.7342129729996282
164,1003,1003_20231117_163646_frame_38,0.6025938090308827,0.6690201886681448,0.5678287520929461,0.6246779059932553,0.7735803721538332
165,1003,1003_20231117_163646_frame_4,0.607225408894615,0.6606757312237169,0.5716784953717534,0.6006187566888711,0.8091645871991227
166,1003,1003_20231117_163646_frame_40,0.6129359037587083,0.6987826078355668,0.5579375715277765,0.6547459542190706,0.7438672096167919
167,1003,1003_20231117_163646_frame_41,0.6196507467360658,0.6941856839089199,0.5668584024720237,0.6612541454444512,0.7457858438241965
168,1003,1003_20231117_163646_frame_44,0.5989016148796578,0.7059289933219667,0.5821952601633174,0.6096374630316751,0.7363759980527369
169,1003,1003_20231117_163646_frame_45,0.5755069844745532,0.6589191394995797,0.5327601405939582,0.5686210588872319,0.784531392745985
170,1003,1003_20231117_163646_frame_47,0.5904239665492274,0.6729996411621056,0.5506277967588354,0.5740413213858994,0.776559142014919
171,1003,1003_20231117_163646_frame_48,0.5996281258442193,0.7030988953287813,0.5858687679516926,0.6595482509738317,0.6803888330090736
172,1003,1003_20231117_163646_frame_49,0.6057310027604728,0.7037008121484869,0.5970738929090886,0.7019828065699298,0.6617647927512132
173,1003,1003_20231117_163646_frame_5,0.6204948851951035,0.7055870390457825,0.5739146626627891,0.6354322162603142,0.7682622756263863
174,1003,1003_20231117_163646_frame_50,0.6411324979182385,0.7285320199515243,0.599990133439365,0.728749744441173,0.7085757500249651
175,1003,1003_20231117_163646_frame_51,0.599425071493807,0.7241563531310318,0.5832516489084721,0.6296397435013074,0.7001327390726007
176,1003,1003_20231117_163646_frame_52,0.6179713163877445,0.6903356247917675,0.5717264899958188,0.6510625680095677,0.7494087083357481
177,1003,1003_20231117_163646_frame_53,0.6118546956728393,0.6795268131793231,0.5679734739341153,0.6647855837189905,0.7353039368559825
178,1003,1003_20231117_163646_frame_54,0.6369865605145338,0.6890858032499038,0.5851788980304877,0.7123934629023224,0.743289017628875
179,1003,1003_20231117_163646_frame_55,0.6044237366284354,0.6996451790995099,0.5706582884959372,0.6345217137159033,0.7496863551723
180,1003,1003_20231117_163646_frame_56,0.595749871172671,0.6838363803107561,0.5440783713791437,0.5990065952903332,0.7677149515802302
181,1003,1003_20231117_163646_frame_57,0.6164350555657198,0.6630662889513234,0.5773843484627063,0.6782745591663843,0.7373923329392197
182,1003,1003_20231117_163646_frame_59,0.5936498426831404,0.7010867112858272,0.5694673396587882,0.6317272352443971,0.7130470212966332
183,1003,1003_20231117_163646_frame_6,0.6113722383463327,0.6882706053690104,0.5688943799492271,0.5904115848692995,0.8054185158458006
184,1003,1003_20231117_163646_frame_60,0.5761420210163185,0.7003239664736927,0.5590735791431519,0.5938609932208884,0.7501377509439219
185,1003,1003_20231117_163646_frame_63,0.6196971246733661,0.674462651681051,0.5778965414786712,0.6782978319848416,0.7265328368563325
186,1003,1003_20231117_163646_frame_64,0.6169251774324538,0.7006798406374687,0.5932793333725433,0.7083984185737295,0.6720192261633884
187,1003,1003_20231117_163646_frame_65,0.6177266972807531,0.6642021308527554,0.5636393934905051,0.6647404715172534,0.7575933676548844
188,1003,1003_20231117_163646_frame_66,0.6116769098512871,0.67210230242993,0.571768462127159,0.6467965477822343,0.7549640673368414
189,1003,1003_20231117_163646_frame_67,0.6076297721941798,0.6876679419095896,0.5471552153209134,0.6140211492466283,0.7771335359049365
190,1003,1003_20231117_163646_frame_68,0.5969287451386233,0.6659867635256228,0.5375843366481453,0.5843722415418227,0.8040836493494542
191,1003,1003_20231117_163646_frame_7,0.6097175325933125,0.6895991045544516,0.5817576803706512,0.6061350974527029,0.7828228663330195
192,1003,1003_20231117_163646_frame_74,0.6088710223408749,0.6985704698200029,0.5970697750701991,0.6567606973815506,0.7003792524422777
193,1003,1003_20231117_163646_frame_75,0.5946814307342086,0.6821504741891763,0.5555818502260375,0.6094908909505283,0.7639540263164805
194,1003,1003_20231117_163646_frame_76,0.6111651477706674,0.702555398043122,0.5794197750498925,0.6668500950364373,0.7148496901030031
195,1003,1003_20231117_163646_frame_77,0.5940041194822311,0.6919185531309409,0.5491647733041835,0.6175185988014229,0.7384952474811152
196,1003,1003_20231117_163646_frame_78,0.5907529236611894,0.7014762889646557,0.5444046540364382,0.5705569858208661,0.7701285151812639
197,1003,1003_20231117_163646_frame_79,0.6020999628792245,0.7059060997335721,0.5835007241098678,0.652542878105714,0.7045985684790541
198,1003,1003_20231117_163646_frame_8,0.6113422663300438,0.6535768131940064,0.5661152997004406,0.6091955981875946,0.7840813666060306
199,1003,1003_20231117_163646_frame_84,0.6097017419982148,0.6897640265974494,0.5596321509037273,0.6774076981527349,0.7419904616986203
200,1003,1003_20231117_163646_frame_85,0.5965336186840702,0.7004230994888582,0.5267766865572397,0.6484291918263136,0.7545336330852742
201,1003,1003_20231117_163646_frame_87,0.5916604411172313,0.7122202996097406,0.559548321330057,0.6086337031394623,0.731532137287372
202,1003,1003_20231117_163646_frame_9,0.6090021096489554,0.6761718019151534,0.5678549643878749,0.6163468031522266,0.7631068676806296
203,1003,1003_20231117_163646_frame_92,0.5979605646070184,0.6890441998321067,0.5391447078761226,0.6119757822967744,0.7723963050026329
204,1003,1003_20231117_163646_frame_94,0.6099122186404412,0.6774580101394,0.5513570700423667,0.638898403920011,0.7661759114522245
205,1003,1003_20231117_163646_frame_95,0.6158228291103492,0.6973203710426427,0.5475656869118292,0.6165624766325262,0.7803487064847877
206,1003,1003_20231117_163646_frame_96,0.6239297303386188,0.7012953363662497,0.5591825850446566,0.6988596847284233,0.7602865799766648
207,1003,1003_20231117_163646_frame_98,0.6090572276849883,0.7004698818655276,0.5613113115281746,0.6347177475400545,0.7709136619268538
208,1003,1003_20231117_163646_frame_99,0.6262718968898988,0.678574389621274,0.5874979798573637,0.6826383493308326,0.75682026900011
209,1039,1039_20231117_120824_frame_100,0.5436102548633935,0.6020036552190782,0.811249262857556,0.5477987053537372,0.6623736276584526
210,1039,1039_20231117_120824_frame_102,0.55737344603742,0.6304652377071616,0.8138120865830225,0.5792358962090005,0.7590876889322091
211,1039,1039_20231117_120824_frame_11,0.6546568929675995,0.7043658978172607,0.8169788832625042,0.3038533006994491,0.7376673406515684
212,1039,1039_20231117_120824_frame_112,0.6366672900435077,0.7339038356591764,0.7842287345845885,0.5844511659623155,0.7635882985220406
213,1039,1039_20231117_120824_frame_115,0.6296737653516633,0.7331014802444216,0.8053537811565921,0.4841938600112708,0.6869808201705093
214,1039,1039_20231117_120824_frame_119,0.62118519451044,0.7231687275478847,0.8010017750195946,0.6339871576239514,0.6368122876177715
