cow,filename,volume2,arealf_vol2,rf_vol2,lb_vol2,rb_vol2,lf_area,rf_area,lb_area,rb_area,front_geo,back_geo,front_eu,back_eu,area,lf_vol2
1084,1084_20231117_150625_frame_318,5.031844566313057,,1.5520405791423557,1.209279260478376,0.7249213928992354,0.06577462792168526,0.05744793828377938,0.04272358608696416,0.030143358669118415,0.2307266436798781,0.12819628646440667,0.1584787816130195,0.10110270947912614,0.19395813204983137,1.6339570030246044
1504,1504_20231117_165817_frame_430,2.674330547801229,,0.5817391198930209,0.7325389650127653,1.0343245317296124,0.028898015959196072,0.03470237045643767,0.04113772912552922,0.046850427934631206,0.2712074381763338,0.16671500680386833,0.19852288690759629,0.07021792411692152,0.15134480229447037,0.3577934953516744
1432,1432_20231117_133858_frame_685,2.808466024491651,,1.0677458020994028,0.5835458800042022,0.6274521805669325,0.040364083696024594,0.06702071698851889,0.027594854977969308,0.025697765498017753,0.2173359049050574,0.12650269520624596,0.12406265833195003,0.05506576981014327,0.16102690432963587,0.579480385057179
1470,1470_20231117_145926_frame_796,4.04801753995964,,1.9522840908023582,0.4378609777896767,0.6455777354474588,0.04668127225428851,0.06577432404194936,0.03001604633896724,0.027107611169408574,0.22262564900393608,0.12588149588833264,0.15731275191233632,0.07458402536908783,0.1690218675619974,1.0804079675364462
1061,1061_20231117_120831_frame_19,6.441347598654455,,1.9982565362680607,0.906674007506517,1.904190403175265,0.0706714265488122,0.06697522984158992,0.03231598825066037,0.06226619048711704,0.252480973708612,0.15662215970187965,0.18310330454009624,0.10329683490563238,0.22408444208999784,1.909639080069953
1233,1233_20231117_132057_frame_1025,4.505231361883433,,1.0195000000975432,1.0591461425171966,0.8465686355284795,0.06043413973460749,0.05241075398837022,0.036756620146346695,0.03820064653784978,0.2885266520749511,0.17131291060222228,0.21457115875212426,0.12362641375040316,0.18837247244880737,1.575922646881497
1276,1276_20231117_144729_frame_103,3.5655984103088643,,1.2782602590573409,0.388739024393673,0.26795907340957825,0.06887847344325583,0.05791851842298542,0.023221849992473138,0.01728214982913815,0.19793635594008907,0.14508695994544707,0.1320463296556402,0.07284481495083062,0.16728618458399802,1.664368092720555
1231,1231_20231117_134357_frame_606,6.1354376378243005,,1.469525113989238,0.6480402377624651,0.5603442089862206,0.0961350267353623,0.05774804117913613,0.032992016174688665,0.02568634747821241,0.2570136529624258,0.1521058505729304,0.15797240389896908,0.08362678963732528,0.20671661548162143,3.48500414620749
1399,1399_20231117_142847_frame_2,4.357339479492416,,1.9633857965692956,0.5737483873888801,0.7097554519814834,0.07978084693989845,0.08319201078811612,0.06681609474814429,0.040802015727099336,0.301661077010007,0.16612050809930257,0.18347972100606505,0.12555183473361065,0.25039851938899077,1.169620184413091
1233,1233_20231117_132057_frame_770,5.0161493647513495,,1.3352391454771115,1.0929493172370746,0.9067924795320066,0.0629892989327489,0.059445962560024934,0.039324665643517595,0.03937980919846037,0.29318978819408253,0.1719950666681072,0.23344882435088024,0.13614313506971606,0.2001363297076245,1.6828225991709829
1399,1399_20231117_142847_frame_377,3.059195808098729,,1.1728706543264065,0.5918760908354792,0.7982198200259102,0.0541030784274124,0.06233051171689894,0.06098169258205793,0.05328961135383781,0.3097235071623033,0.20890705988865108,0.15051036497190884,0.10470143757175307,0.224964517584733,0.5252930275556448
1061,1061_20231117_120831_frame_264,8.164510796144569,,2.3476873273122707,1.2121463485265587,2.8107906391824513,0.06826101444654253,0.07072336466636613,0.03862061552000416,0.07376529164240225,0.24992316059921688,0.15793573720875292,0.18673123882660705,0.10847544156751264,0.23859682057611287,2.118062207819569
1486,1486_20231117_125458_frame_477,3.978246668393766,,1.6906403510212413,0.5470951930648988,0.7276690521316197,0.04820433404143809,0.059841115465941674,0.035757121858288284,0.0401770810234164,0.195803616095651,0.1256522974196984,0.11494926111048613,0.07474702366223678,0.1808146776681241,0.9876988878524912
1389,1389_20231117_152844_frame_194,4.4164671987505875,,1.9685721502462474,0.3337249927302991,0.6199342484730804,0.06282100980080622,0.07340716513879532,0.020613877768136193,0.030445452218709878,0.29132453234463346,0.15392034546292815,0.21213057565427784,0.0871799409911517,0.18337846582903916,1.615428296055886
1144,1144_20231117_130218_frame_385,5.645890418933545,,1.7897497028577714,1.2032309167975113,0.4382615785997454,0.08824412736997105,0.08808125290035959,0.04962791784659422,0.025336526740758904,0.33721536416121367,0.18480408553836392,0.1856763052278985,0.08610292312446909,0.2558229487845666,2.2844729014598375
1442,1442_20231117_144458_frame_1038,3.8777034587320434,,1.4784696210484498,0.45881512684990133,0.7955322055582417,0.05294841588182581,0.05916282265190557,0.025255055748926548,0.04270209947730076,0.20013402947494546,0.1468172341501635,0.15775154517589512,0.0899399184544142,0.178703001591693,1.1335780554432802
1159,1159_20231117_171700_frame_61,3.901066481932127,,1.5645602261449414,0.693346477130181,0.36969570392223405,0.07026092840969049,0.06666868091686898,0.03591268713143874,0.0247505055866481,0.2816963592042443,0.10506154721923204,0.16213172154179178,0.048098579569643043,0.19421138873539975,1.2745610489591164
1399,1399_20231117_142847_frame_90,3.211010745899724,,1.2303339282492067,0.6880523340305261,0.7510680635095478,0.06829603794585308,0.06811786210315049,0.05244198172456109,0.05853475010896271,0.3074842420528211,0.19714524597350983,0.19017304074615682,0.12610977268079895,0.24321178827071674,0.6372276148138595
1442,1442_20231117_144458_frame_330,4.01950014585803,,1.4773372948117234,0.5477705005326224,0.7407032338743839,0.056476483249814746,0.056819400584481865,0.0330010178091116,0.032661418341672015,0.2411865787480607,0.13547288421600082,0.18265714922552642,0.08906307413224852,0.17297352403029803,1.2701894573606465
1233,1233_20231117_132057_frame_166,5.834055522520835,,1.524933523747054,1.4494550392118826,1.0736343030294253,0.0711750325129086,0.062474005719512185,0.040447196055430706,0.037135896140965734,0.2953107655635452,0.18179709754179782,0.16575112630610853,0.09798788707181856,0.20677100764344059,1.9502797065304267
1396,1396_20231117_122138_frame_712,1.6116990707307115,,1.041252507095615,0.3098969605485702,0.26250159781336974,0.004335696478212402,0.05608114224035497,0.04074112934682927,0.03179596513929475,0.18775315883580634,0.16736452368854648,0.12633442185397023,0.0626353511474203,0.13931511599456925,0.00995531838254757
1472,1472_20231117_122932_frame_463,4.024536279854673,,1.8109841855413662,0.4937982472816159,0.8562095951863855,0.04004227900235519,0.06152162112499238,0.03402361099755618,0.0402561314821214,0.24482916241821964,0.14454365803821403,0.18077057688752865,0.09719661933338487,0.16698937764305888,0.8622812065602204
1410,1410_20231117_140610_frame_258,4.211573685531913,,1.6506025433013556,0.8643699589101149,0.17137003228668493,0.05884330346746547,0.0595730513635377,0.03739443873632264,0.021112585317169513,0.2421067026495317,0.08057149742501948,0.19506690658384662,0.08743996779382798,0.16631311862566173,1.6093878649126858
1144,1144_20231117_130218_frame_359,5.861108180436538,,1.829244529573068,1.243569081309788,0.4425905763412684,0.09019695393331088,0.09027084374118488,0.049334235429660755,0.02559168485272368,0.33074223501150873,0.180550239045409,0.18522333353814358,0.0930052390323215,0.2592788254009489,2.3888780532307132
1159,1159_20231117_171700_frame_14,3.9734946608171606,,1.3229772419745176,0.8430076795441985,0.3264174428863763,0.06926459519369489,0.05672640599391486,0.041635941570293204,0.024688542306872882,0.28399856815154995,0.1014694171505721,0.16363668205079684,0.04953894863337793,0.1946344442271477,1.4668806816951088
