cow,filename,volume2,arealf_vol2,rf_vol2,lb_vol2,rb_vol2,lf_area,rf_area,lb_area,rb_area,front_geo,back_geo,front_eu,back_eu,area,lf_vol2
1003,1003_20231117_163646_frame_10,5.753359037176437,,2.0284834080541696,1.7664533961627926,1.2598397806954793,0.04657320914831285,0.07019020107143664,0.052446153924188936,0.043099027448405894,0.25063179684591996,0.16083476686389467,0.17724000768580594,0.08527620241689292,0.20959620590725234,0.7820715191574769
1003,1003_20231117_163646_frame_101,5.232184701371512,,1.8237654684117162,1.7572663378319602,1.2328412230065404,0.03849193349249393,0.06887161835679408,0.05787099482543744,0.04792480402859792,0.2529370362189698,0.1596385350191647,0.1895287849478505,0.08560373059734215,0.2049017768230601,0.5835695060807409
1003,1003_20231117_163646_frame_102,6.515052101834292,,2.078325243964054,2.3014252391690384,1.5125696345873931,0.04292574013782741,0.07253149612993931,0.06667063307111121,0.04689505778026786,0.25240127254067635,0.15987406087627726,0.14197384481350553,0.07061433938026926,0.21784723408176918,0.8499975761245013
1003,1003_20231117_163646_frame_103,6.413835392830241,,2.0489973671813715,2.2253211613020034,1.494887219540094,0.042296869358986876,0.06994926956721041,0.06453394568595629,0.04730819213410087,0.2538839889808343,0.16110735377899754,0.14175129600354536,0.07102810649885027,0.2175885753304197,0.824185874911448
1003,1003_20231117_163646_frame_104,5.5653597721460235,,2.053765692189501,1.625227888641675,1.2137821605359937,0.04433212017564627,0.07144746966943183,0.05275102881540399,0.04244991092122043,0.25257036952682826,0.15757430952323354,0.19008793466921625,0.09593693233781095,0.20547469731147353,0.7073861471846656
1003,1003_20231117_163646_frame_106,5.797198130217525,,2.113360617132394,1.769613081662247,1.228378089119263,0.046721148784068287,0.07127526577071665,0.05319068746420994,0.04128400718828847,0.2532248899332554,0.15828858850162422,0.2001846518399088,0.09641464369607655,0.20449975779098642,0.7956752530367257
1003,1003_20231117_163646_frame_107,5.626778563284519,,1.968001118163313,1.7818821831182985,1.2837456947584769,0.04120090890509135,0.06766827644655243,0.05413595041410652,0.0423313655916537,0.25438928497249536,0.16106054320244992,0.19754984525369937,0.09370319308786677,0.202185172038868,0.6776522508501399
1003,1003_20231117_163646_frame_108,6.216793748634675,,2.1518466953293407,2.029954821217971,1.4606499553218195,0.0412385416488024,0.07263251311298476,0.05895734331118996,0.047334863645397456,0.25274729139928487,0.1612293204945081,0.17023416459024576,0.07690512275587956,0.2105469729940421,0.7755602532240449
1003,1003_20231117_163646_frame_109,6.583319990689194,,2.089266202777877,2.311671804653708,1.5335731334320735,0.04289089339713292,0.07092056519395169,0.06246858187551348,0.04915603676742549,0.25286051122018555,0.16153036534984094,0.15136670811563924,0.07065915999036522,0.21559476024461818,0.8678445384689265
1003,1003_20231117_163646_frame_11,5.219204286425858,,1.9816788119191748,1.5946392379907195,0.9847689745482474,0.049593682345574604,0.07250658060733449,0.0538617474422046,0.03910276590033763,0.24925576737438798,0.16038276374988877,0.19176825653877944,0.0990492054908248,0.20855036517202785,0.7174532184294259
