cow,filename,volume2,arealf_vol2,rf_vol2,lb_vol2,rb_vol2,lf_area,rf_area,lb_area,rb_area,front_geo,back_geo,front_eu,back_eu,area,lf_vol2
1219,1219_20231117_175155_frame_8,5.056387553719544,,1.6196272519788835,0.7507507890747847,0.6283050487396687,0.07550911425690167,0.05916702985907923,0.027705669702070234,0.02611570483550491,0.1581920701747961,0.11104155210239909,0.1001670601868075,0.06893344094314886,0.19309346050982787,2.239634237020089
1274,1274_20231117_105454_frame_874,7.650738985653908,,1.3107270603333436,2.5328736320464738,2.52798816702268,0.0591145124797325,0.06917266239182905,0.08149198148654778,0.08440323238467079,0.32100091509901985,0.21128486960725817,0.23220631510517692,0.09954012035423848,0.2816555218632906,1.336950219970587
1198,1198_20231117_115055_frame_309,3.9631409100692667,,0.955987903151574,0.8383448008205392,0.37808029888507266,0.07545544847165532,0.05249985231758208,0.03146152866714373,0.021079249284364984,0.3100158205805639,0.17531625958635869,0.2143748043219027,0.09305689966719025,0.1750596085803105,1.8546507406961341
1084,1084_20231117_150625_frame_33,5.5751041629933855,,1.4857890415799764,1.3443233320528813,0.8695074994568329,0.07259480970845271,0.05414625767844407,0.04359682797814676,0.03417595087527998,0.22890091437271787,0.13548831912186607,0.1768585797483324,0.11983351953849258,0.20361917813344832,1.8696629486527354
1168,1168_20231117_111157_frame_999,7.249446410793552,,1.7959446351965171,1.7835872990029102,0.8065935795320358,0.08341311329175884,0.06949466647407936,0.05481214935980193,0.03664894315132939,0.30402602141234686,0.13544845815585568,0.17651068674815965,0.06865954130968836,0.23619490578402266,2.957083030901637
1023,1023_20231117_124217_frame_499,1.6040187824910974,,0.8451891269901722,0.1095224788936984,0.16688323141300035,0.04469148419917834,0.06368196209408447,0.015730279142259426,0.0246541579895864,0.2857237983389384,0.1476457217210032,0.16733087431026003,0.07152248587549315,0.1648506045127521,0.4673842206668935
1380,1380_20231117_130025_frame_1201,3.0453233579284444,,1.3706722030272196,0.3401092987824698,0.347574620440449,0.04862505806139487,0.06806623510675118,0.02084282492217348,0.02010872527675842,0.2533726601239975,0.12889721815315316,0.14459845194672652,0.07170523864114481,0.1588571491492228,0.9730603477007023
1274,1274_20231117_105454_frame_683,8.990226469886602,,4.655098480119639,2.658340111758136,0.5077200600058993,0.060381362779819536,0.15252101874708407,0.07481277765085205,0.011300760411552353,0.31217309116762404,0.19881675868524426,0.2359785193065674,0.15288275847989777,0.27347873390796656,1.639442980944731
1504,1504_20231117_165817_frame_418,4.016162023762483,,1.1841281430497395,0.8375632084013727,1.3002634183293962,0.03984360824028391,0.05196207831467701,0.03551591754948847,0.05085957933841738,0.2721321650706231,0.16583156516556358,0.22828264916038413,0.07944894933749004,0.17038888039146446,0.7275714204317442
1399,1399_20231117_142847_frame_535,3.1833147265270143,,1.285871077151558,0.5452354937564384,0.5619730862319825,0.05590412849160794,0.06964468147800938,0.04999544563927544,0.03816045450976875,0.3040234814568648,0.16505551194683188,0.16053324605406963,0.11376225581663826,0.2103737190928721,0.8484749341731835
1442,1442_20231117_144458_frame_669,3.890676870664791,,1.4705208548410993,0.5194917158577143,0.8465430152999092,0.054796667455205214,0.06168037962870826,0.032106756911675104,0.04180920336383064,0.24209316788683635,0.14995568723695954,0.17669758328356325,0.08794326167670549,0.18733478325239064,1.086928473225543
1470,1470_20231117_145926_frame_783,3.9826399660633194,,1.9220129138684552,0.41322842635417817,0.5872318039078033,0.050485785556998015,0.06630991201901697,0.026180874107291703,0.026443964501461716,0.22451787160064274,0.12516063557155369,0.1838718090036637,0.07836740563853833,0.16762421062880092,1.1338899581645232
1478,1478_20231117_160449_frame_11,4.92112402010029,,1.9141318494097255,0.7195281536706868,1.1088049854476674,0.047037574690962834,0.05832307136496679,0.03268381852633041,0.03751055929722419,0.2256271676417701,0.12675039321101358,0.15427631933690475,0.0711558681317952,0.16552845446071182,1.2148304759732724
1419,1419_20231117_132922_frame_1009,3.4831684146618698,,1.701790896016237,0.37836269515470045,0.24924319692492114,0.0567343076411099,0.07050281671606899,0.023223762699247648,0.01898254387510718,0.2799661212209441,0.15566120062184127,0.1713292587569382,0.10652684417496962,0.16932559237541556,1.1455098141283047
1432,1432_20231117_133858_frame_1223,2.8760246959179225,,1.091512520671637,0.5991879489482127,0.6370694555865493,0.045172863517395655,0.06047952985335625,0.02663317001419583,0.02576119890169944,0.21339239570233792,0.12026849451215707,0.12965342104183938,0.055586987156685745,0.15919603587991354,0.6372622479384021
1461,1461_20231117_123203_frame_346,4.1289838726157875,,1.238595738870682,0.6531324478733294,0.8406702887326033,0.05780557249400967,0.05772368586391221,0.03353369441581606,0.04097894571509699,0.25373330664089083,0.14622805656594698,0.20084346146167517,0.10098133929509642,0.17846595599957346,1.4564441009983535
