cow,udder_vol,lf_vol,rf_vol,lb_vol,rb_vol,udder_sarea,lf_sarea,rf_sarea,lb_sarea,rb_sarea,lf_angle,rf_angle,lb_angle,rb_angle,front_eu,back_eu,right_eu,left_eu,front_gd,back_gd,right_gd,left_gd,udder_peri,udder_area,udder_circ,udder_exc,lf_peri,lf_area,lf_circ,lf_exc,rf_peri,rf_area,rf_circ,rf_exc,lb_peri,lb_area,lb_circ,lb_exc,rb_peri,rb_area,rb_circ,rb_exc,lf_len,rf_len,lb_len,rb_len
861,5.331675883438992,1.0915359379997749,2.1664506708930187,0.5543118524237931,1.0018970137520453,1971.5110262189805,559.6984434850801,687.0617466774206,330.3871331550307,466.9897710783388,81.69232936035863,56.75332640787596,100.36625358543762,119.88384967139754,,,20.44466967029726,16.789938732452562,32.537714942502,,22.648694845963945,19.0310074554027,1151.8534264870236,81529.0,0.7706274050700515,,654.0762081801236,23394.0,0.691120284305053,0.805503363976525,743.5970234602948,31156.0,0.7193099765043862,,468.5462479183374,9019.0,0.5277510175331271,0.7087972765271607,518.2827919510468,16698.5,0.7830767596799741,,,41.968146402682244,39.958132919916025,44.99335136091243
868,3.6874457468377497,1.0700032059378155,1.5750682506504068,0.2116212905592581,0.2544221485497115,2171.16327497678,518.394535717976,811.2499448438166,295.40207900407813,558.8554566568627,,,82.93485952105249,94.59780925163064,11.789797962382911,,20.41614597200981,21.482727557974652,23.407448138473047,15.415835682064415,18.417248267630622,20.616050594143395,1118.3889603929565,78328.0,0.7872539023443994,0.6142875954584847,547.0437226013956,17833.0,0.7439289472615661,0.6811065959656675,667.6711395993652,26685.0,0.7518835197983824,,537.286363288515,9590.0,0.3866894385108874,0.8502786521491695,,,0.7142081530876245,0.6646878772913742,40.18083082591196,42.78900776235057,,
915,9.792705874956512,2.8442650175007067,,0.4524218855543686,0.8615618523332288,2299.151506814079,669.1974054602504,,273.62779392238394,321.71147788702274,63.885325323594266,66.7216780507469,112.40794754058396,89.36312532773042,13.69037511507744,4.923760943808084,20.00231931276135,19.174941128956146,26.36801663028639,9.906912580413472,22.500001421237684,24.3951308787612,1202.5935418572012,86760.0,0.7554080974067343,0.5618168213278185,710.7894116157199,26820.5,0.6664788705605519,0.8532232485783531,823.2366337670842,,0.739888986896188,0.6708152599851859,394.0904037956217,7877.5,0.6339105089594251,0.7300834981637729,469.969083452062,11400.0,0.6411743139021124,0.46621651085956284,49.3856053885968,26.314124510576633,25.62785620105612,28.866701301436727
922,8.601103631203488,3.2113051233790237,3.626638453112314,1.1254354989744455,,2022.0019788969096,746.5668592377747,671.339537142287,421.33467153962994,382.4993514193302,83.10361358264879,78.62345574805013,94.55368249057422,103.94336323719097,17.208546493111086,11.013353847094292,27.067146843419405,26.37305855057305,26.072582220672317,15.408389244491946,28.569114146425186,26.20867832373127,1169.2346314604056,86290.0,0.794133696543513,0.7403997378628973,726.0081886954629,25957.0,0.6127523589063667,0.7991491759146739,644.7005768508881,26156.0,0.7898438457556298,0.5953337644838138,,17965.0,0.5449675406832165,0.7201629860413464,,15598.0,0.495704370353726,0.9040712399109024,49.03638087657906,37.28573443571096,35.036812114882764,40.459731901238406
924,7.167880402618325,2.001940133615786,3.1628571241553374,0.5720798767499161,0.5147622781119061,2269.217125935047,859.5217008908786,961.8333717225906,225.97400623020692,231.68311100634216,76.67130618969524,74.88264656533305,109.9040486162904,98.25734163844068,17.3378889149269,7.95445591412674,26.003438305030723,23.428836892922515,28.91628773817954,16.83288655882231,26.56800478443263,23.60293103986955,,,0.7568308639926655,,823.1391770309007,39561.0,0.7402119395316653,0.7717508251928595,820.0914498161482,,0.7365480467558527,0.778887218654147,449.9482681718907,9855.0,0.617306917294719,0.6384489613427367,447.19090885901,10440.0,0.6690527569364424,,39.54599066012607,47.681355467527126,33.203703263168954,38.70623201731338
929,10.4904108095976,3.3397637006299896,,0.5117459110573052,0.8271905858987857,2178.960033487541,749.6091047694105,994.3342392288904,248.28255762496605,407.193504737163,74.42482657844282,83.27712183528654,104.87142729920043,96.37436107833004,20.94030789453016,,21.348085369351686,21.454584277418984,26.84003877564759,17.252819567474493,20.321884878096583,20.011263770756205,1221.7859300126263,94098.0,0.7897866422947412,0.6979415219591941,710.7188668141177,29552.0,0.7394392615196874,0.8270206473296535,,,0.6497640720210146,0.750229958163115,479.7827919510467,8976.0,0.5121330986742747,0.8055481531018792,567.3919189857867,16414.0,0.6388757936728346,0.6704119041207417,40.15059879944857,40.31691114070814,24.849285393773325,25.323067459001624
948,7.68978655666896,3.4908576050779736,2.352787633937922,0.7575071156125437,0.6376713412046938,2146.896311341257,1002.823454093082,619.8948506438703,235.33203627882347,292.5808782375732,79.10729583147072,66.58517011495833,89.00882165932396,124.93887971600844,14.749507924023389,6.533942980890216,19.88075247616482,19.65561983375239,28.12663396149216,12.889143907385767,24.75648345006834,23.31316093928808,1233.1585130146568,93808.0,0.7743533978050049,0.5659314960127421,831.2041481883563,,0.7626003523930367,0.6905367058134919,704.8599564173222,27310.0,0.7032553640167108,0.8310727790191819,455.5340546095176,11081.0,0.6705535488316392,0.7267518428562824,505.58787847868,11279.0,0.547844948038222,0.4358217943189051,45.68733989473824,44.712906893656594,41.09340280971736,38.74788230924782
962,,5.573957541887206,4.085820276402695,1.1114116428574283,1.092560294833564,,,804.5705321533461,,,88.59529991015862,85.63254537162811,87.47058468959207,98.88151973299776,17.81899546480697,,19.782035178265044,21.64846066170968,33.57345374640323,,,29.70357006484138,1219.6437943888957,91825.0,0.7747024483411963,0.59637550892601,852.4173516239526,40222.0,6.624520937632349e-06,0.6393726931073488,621.3574311003804,22633.0,1.5285050651527877e-05,0.7597342027347304,542.5107140124046,15590.0,2.8133611460381368e-05,,505.2741699796952,12677.0,3.947877282818469e-05,0.722236328182596,42.45733244970958,,37.86215491334518,
970,7.735401341832796,2.908092363447279,2.653856817416541,1.0606427124055091,0.7601906295264247,2716.3523138241244,1038.4784944778248,674.4819442130042,634.9315196276326,368.0182796313537,74.06674239874962,82.01454252908412,117.59771957216174,86.22687080647272,18.763854876190464,11.030369569239664,,,32.29523732141835,19.954367534079807,,30.675897277902887,1271.5432893255072,96497.0,0.7559511165600784,0.5517758705079446,768.0975464705581,38809.0,0.814655520134262,0.5794926921505593,668.683332908185,24452.0,0.7062082250438678,0.7133567753828065,614.9188309203678,,0.6283216334739435,,505.9249275747777,13138.0,0.6554251252291988,0.7508560273397943,42.40862406819539,27.08357081462455,41.13288910333603,42.797343218722496
973,7.9032030313469805,3.1162206902555125,3.4324262991757166,0.5493639149430752,0.6784749507365329,2378.1314088448107,928.3825262829738,824.5399192638231,421.15882647570913,299.86356290399453,67.29564985329972,62.99096389826434,112.95177360185377,115.52084633919235,19.026044168353923,6.599191701194783,19.29959678976626,19.258364302971557,28.04071743902086,16.28243107336352,21.934791939703672,22.057541606676523,1258.732106143464,,0.7670755451010871,0.571824724927225,835.2894116157199,37696.5,0.6803323925373197,0.8217891303850756,820.4823227814082,,0.6892073915261978,0.799866113241881,450.32085117392114,11956.0,0.7351477198012919,0.5145574966868103,414.07516215959697,9826.5,0.7214579648055547,0.6023776782140171,47.598347196940885,45.523440707560184,43.59285235071188,43.26245555195166
975,11.329727554177397,4.061254841019691,4.497130566232105,0.5981876347326104,,2345.576145813686,764.6529573370026,866.9215091733408,201.94125011526856,522.8688195963326,83.44647640487796,64.92631778828144,94.56596589735327,117.16850117009223,17.426366215865926,10.055748433357842,18.900792155559042,18.43109449864173,27.9978857502268,19.10720531538092,23.30560018854895,20.634345348530253,1062.891485709898,70063.0,0.7771624146747205,0.63158016898231,686.9812767608817,22546.5,0.602144512386687,0.8747345109788986,636.2447327281724,24547.5,0.7590318560047282,0.5397878418641107,341.5132393293463,6437.5,0.7103482737606324,0.8151966973125981,518.4543648263007,15688.5,0.7532266040821539,0.479983120017875,40.070520327875094,51.90904688455142,44.780587893708194,50.47820297744517
978,9.282221791981208,3.92960109012564,3.7856969355611847,0.495034730609976,0.6030190971635931,2329.8353111903484,862.2069502439631,761.7001049254272,295.6849142815602,391.1963602392472,78.8280705693642,73.18556841237601,102.6925215037128,104.60269733143583,12.377457723198276,3.732499387020692,25.14872109074975,24.39014313625757,25.85099948696432,13.06487107822879,27.17587707873618,26.90106140417801,1114.2468247692254,74115.0,0.7512310200748914,0.6212117845384687,686.1147904132611,25933.0,0.6931691451955615,0.8004264102912853,645.723917448001,25441.0,0.7662369700764495,0.642365528823961,418.81222920256965,9864.0,0.7074127542942316,0.5778988756356618,459.56349186104046,12392.0,0.7381860259216925,0.6873226177421659,48.73751937607994,49.80492381256856,38.03420617057248,37.63615368861807
981,,3.721668358940743,,0.9585248235702142,,2247.1139337534114,695.1482421062622,923.0045049129058,311.9956766593186,372.9337358824522,72.9612454091776,82.38589910019635,108.45712697503905,96.53421746657413,15.854730216093655,8.981211015084982,21.953492142202354,22.737644799166986,27.74608696846898,15.732033092987317,27.397267686260214,26.921500346279807,1059.5067093990478,70105.0,0.7849539814884348,0.6154338074769834,598.5817818242701,20295.0,0.7124846236121771,0.7951462682133615,684.0173336770779,28681.0,0.7695203499750161,0.6647129830733792,431.3888706585817,9151.5,0.6182548087546913,0.8038579098171952,476.43354954612926,11469.5,0.6386330149076994,0.5252286734413496,55.53393088974154,50.84456438935465,45.34517713825906,48.24607727141685
1003,10.06582782525184,,4.318849541528791,,1.2253937258091043,2076.7686716724297,,729.1054242611136,548.6400145577716,421.6658320400945,,77.94693587910432,125.82589976264951,81.21046821130372,14.381238417654863,8.377529630118584,17.4694007539971,16.192878765129617,25.81939785542068,16.213415554747257,22.20640568766928,23.15049998881412,1078.0458146424487,72268.0,0.7821819967079864,0.6134765295094505,,,,,658.8254685319159,26561.0,0.7681799187187959,0.5678549643878749,597.0142853498728,,0.6459714513985767,0.6658128140174024,550.1208870676711,14605.0,0.6117569730487922,0.7441511704839788,,50.51075723489027,44.19726068738706,41.43281360248666
1023,5.71478345746605,1.621161904286881,1.6999280746746497,1.0399279237305148,0.9185184466962032,1950.0882188323585,590.2414754879745,618.2521601280478,416.5172867456369,402.92971799759954,64.89186323157617,80.84482137239067,122.1039903175041,88.76330334410085,17.495512389638932,7.698302997872322,24.10803913562395,24.84622095816886,28.64552057449493,15.524940001808584,25.09615224441089,25.734496954674825,1004.38181771802,63911.0,0.7941578568742835,0.5876525285966996,527.3208511739211,16527.0,2.423708862513853e-05,0.6323527359062886,569.5756851698601,19119.0,1.9663536222991036e-05,0.6746726259632606,508.048773235279,14489.0,3.0435285686740865e-05,0.6629297396322991,505.469083452062,13280.0,3.620057976955896e-05,0.5773820304935848,48.38712135075683,44.50049484184829,36.84477649421559,37.68154813458375
1039,9.720605832513108,5.853701690322871,2.4506819101752058,0.875638226851545,0.49322375271251084,2301.1379069740647,991.7686037457337,689.7217038995896,341.85754388757437,328.3437635620745,83.24158027048219,71.22259255473244,,,11.877169269695091,6.321640977639208,25.722219919332076,,23.855536710790602,14.526130101836596,26.773506659549412,28.01029476347182,1166.9036790187179,82962.0,0.765975992587149,0.6248578682585246,885.4701294725885,38216.5,0.615450737325459,0.6955273637280877,626.9132572762212,21979.0,0.7000136531406023,0.8018026647372445,491.525432638166,12020.5,0.6408286939110356,0.5813319460635955,405.6731419060436,9498.5,0.7177779134987676,0.6453312328677875,59.037217106399915,43.91494569529489,28.51954455778832,38.58022093302992
1040,5.914194747655145,1.9963671616248204,1.5045882669855746,1.0201825390475363,0.9735146992155173,2003.3658911860891,623.8577372337853,539.1885833045964,395.0971014372748,487.2676088372723,69.01533381096993,54.24527131630451,93.84135608306524,,,11.244531490105404,23.78040709245812,23.789317337629694,34.328626354527856,17.005706008859043,24.6032631712796,26.085398225205463,,,0.7682474986087902,0.6813231830311176,751.7777413171635,31287.0,0.6956108970149092,0.7677320749626602,703.9310242291875,30131.0,0.7569316306263976,0.654392627383508,,,0.6952333611827862,0.6873932209391953,,,0.6445424325825984,0.7495305413235739,42.26634698456398,26.780318131198957,38.11732913951595,38.10511530176927
1057,10.363165039897758,4.2871202359985014,3.224397157983806,0.9599491296743154,1.019022040284697,2668.743554736726,581.5308029485781,,405.28985728254474,493.21209673459884,86.99569090746294,65.99471009074932,103.31896518337035,95.06969265750686,19.595861335582406,13.056364094075018,,25.82030289169812,31.339455747539652,22.80707894505605,,24.962305336855042,1260.652416360247,94412.5,0.7474982000232426,0.6712854552347887,656.1000717874997,21430.0,0.6391784602222614,0.8484825090787278,800.0351006300441,,0.7596037300739323,0.6553095234794452,541.8391411371508,13772.5,0.6162766169171207,0.7894963233407569,571.0609665440988,,0.6938643562792758,0.4637935999878551,,,33.96286776973133,42.90697578465699
1061,8.568867840547767,3.3976858128382337,3.2028581191249583,0.7279018409338214,,2408.8638323787795,851.6362227615297,834.2170049938295,294.6345553617055,,92.73208164262984,59.73205603583755,89.01697041184885,,13.27011098503577,7.943372545231877,15.75677177759506,13.268326623672522,25.27730337774826,15.37649098932368,21.65722420943739,17.90863325302403,1057.7615433949868,75677.0,,,713.706673505298,25813.0,1.3624449705712942e-05,0.6290438876099773,636.3929650063131,22520.0,1.580831130806021e-05,0.6035929542631273,458.5584412271571,9627.0,6.0504241753243376e-05,0.5786749828218534,,,,,38.25734973566109,49.5397394170046,25.44304017358624,
1074,8.226312229891251,3.949913653458976,1.996374416633472,,0.793431656848649,2117.6607016158164,1062.524430198065,,461.61076489256897,278.7098577981656,73.70088582080115,61.77536898076302,105.17059774318314,116.13423278730018,17.57360149849605,7.500773437798092,21.45402473258762,19.280326758436757,27.28108357975338,16.8647589745094,21.605180793980104,28.334032452554094,1028.2640687119283,67788.0,0.8065857930735808,0.6800792854026935,687.8366158202091,28806.0,1.0416776805001716e-05,0.6095496209599828,564.2264427649427,15961.0,2.7646164334199124e-05,0.8589012148732651,475.3807716974934,11705.0,4.34883537295124e-05,0.5488491866837159,489.8477631085024,10742.0,5.290552812852527e-05,0.8560982229817673,44.53672367606391,,,53.019572763270496
1081,9.478594789784337,4.8004541639296985,3.181683452484661,0.8290212297487819,0.5933647354680847,2463.0798437386006,787.6250147083648,783.3901594937788,551.8267801388976,337.9215195438238,78.14633085780878,77.29907244533575,94.26171564754245,110.7268950714086,13.147271882764974,7.400913635264519,18.36429222687928,19.71520068322834,27.78946178662928,15.94029328165476,22.67958081191103,27.26245967021727,1173.8031739553294,83867.0,0.7630478030296478,0.581669890514747,754.541197284454,32392.0,8.90002609855431e-06,0.7294858007135578,702.97875144394,26819.0,1.2243559845049664e-05,0.8040351792724538,470.57568516986026,13561.0,3.257731764874645e-05,0.4349319180922187,431.7411613907042,10606.0,4.812753284514824e-05,0.6822706735737546,,50.10124418702952,45.33573915854256,40.27209617616273
1084,6.723700716846214,2.215566381630321,2.3727812296287514,0.8781321192171195,0.7843984869007803,1906.1535932255952,656.9575509429052,574.1090958023414,416.1194196022633,271.70275223954235,,55.40940728066955,89.84392329036865,103.86907795992255,13.039555792189752,7.4559732192746395,20.99698754931575,14.871327080090783,21.87414107179972,12.600173640474786,22.60399160314605,20.107085085141293,1014.4858941188766,61709.5,0.7552906324607578,0.6898772032138323,582.2503063723188,20421.5,1.7589405107747465e-05,0.692689756817866,566.2711216524903,18232.0,2.1389858913945692e-05,0.8250253012253588,476.98380207782344,13486.0,3.293669939758945e-05,0.6516041006256428,414.6848122046001,9039.0,6.363763199854662e-05,0.7577535024794978,31.309323726557412,44.28290626536286,34.84333630870936,26.459850625462117
1089,8.459232116702184,3.4383739414655925,2.7781520414446605,0.9244405701427107,0.925373256638332,2170.740877627175,810.3783384545924,692.766176317715,320.67477445448344,381.5271014210228,81.28246427809366,63.40881086981868,94.87207032021806,116.55009527341144,14.288840195874949,6.474104351223612,18.749517563729064,16.67618625376405,29.97729313285592,13.881111714944597,22.41660726875196,22.65756458076825,1053.134126397017,71133.0,0.8065152968147616,0.6197077703524545,663.6711395993651,26611.0,1.1796269150611846e-05,0.7259096095242146,593.4751801064718,20625.0,1.7539444213922295e-05,0.744224066342334,436.63455967290594,10408.0,5.053377775392087e-05,0.6054758892138988,499.6406563273158,12939.0,3.74840011969088e-05,0.7146227925742862,48.85984787984727,51.98251148507871,36.927979705707,32.74114956148908
1098,7.619284320248025,3.1019538402640365,2.6423369057670727,0.8069935715027073,0.6082336700334248,2303.3847181989463,814.8832193735107,665.7525328593423,417.81981858272985,355.85510808329724,64.51542027604329,70.64876554731109,111.94716218120222,112.71705049100072,19.326862114244577,5.032730056011018,24.502936462304078,26.5429166136393,31.671376244945836,14.640972136893945,26.25439694902288,28.56479882019034,1243.4427842621185,91431.0,,,722.7777413171634,31916.0,8.914799428939016e-06,0.5971899068482116,702.8843430349616,29244.0,1.0356075911352364e-05,0.6829993485768844,527.2031021678297,15996.0,2.567593458944136e-05,0.584576456140091,512.0315292925759,13348.0,3.598820785435941e-05,0.6316454065819259,42.89385071952725,42.6787865210736,45.682466493949136,41.13237844839384
1100,7.6045362160295396,3.4003408943587665,2.871732798776601,0.6579431362450074,0.546071448962019,2037.443215482186,766.4557040374784,621.6320003896682,384.3062837552805,274.95044551965486,78.45042814852093,56.53103239235082,99.10260472704596,120.67813413121134,13.89906635926004,,23.946778497040267,21.3448935794914,24.11102419446749,,25.578766740412856,22.383107682991145,1154.3473298326137,71696.0,,0.6659661497476409,708.1980515339463,29861.0,1.0052414912428596e-05,0.7314933873609847,644.2091988222396,20205.0,2.022224783012539e-05,0.8984926553798982,526.7594513539337,13707.0,3.523200631440471e-05,0.4601768022479066,368.56958851545033,7411.0,8.388251790055669e-05,0.7503781068636,30.696688926704663,,39.03419754899098,25.754763307288968
1102,8.658630891960433,4.072827894359751,2.6187533975060635,0.6852380575008675,0.6458548233889201,2339.550023049389,876.0386792211342,782.9963522294993,298.43834251555046,365.7810273759844,69.34156845369623,60.70074609343733,89.38812562502541,,15.880683758287104,5.690712152384784,16.860539384302626,17.802492307286755,27.38457727351863,13.907078067505344,22.35813123566996,22.55784534025234,1197.6021638285529,85429.0,0.7498494481757545,0.6396588245213113,826.0559159102154,37830.0,7.359263052976566e-06,0.7912517823904297,669.2985565973347,24009.0,1.448733205856222e-05,0.7860964457818915,439.2203461105328,10287.0,5.1279951760321584e-05,0.5421889677323332,489.9898987322333,12526.0,3.947052754703187e-05,0.797399413056355,54.18040855440474,,37.16011683663263,35.985604428482695
1116,9.96228269822788,4.220635030008968,3.445527171990296,1.2729375450555722,0.7108435454323954,2780.634957543037,635.168093738997,833.7696637866145,668.7901490853494,565.0167345056179,,66.09009343698409,,87.58431513591395,,9.213173936266896,21.903049082798127,17.822844498606226,,20.855041416676805,25.36876490371865,26.452352770678694,1262.57272657703,94370.0,0.7439281827164264,,610.8549057834387,21502.0,0.724123412567673,0.6037895049834818,708.5290039756343,34003.0,0.7429714994434328,0.6072870991275909,615.0264786586926,,0.6033751283867953,0.6678108664350472,571.120887067671,,0.7150423241026994,0.6342555121480078,45.15543297903949,44.45898745360476,52.440148250329,45.12316582365209
1127,10.163407113884823,,2.8086495170409034,,0.6063749953055986,2306.2522319602085,1169.27471385995,742.6857296276676,459.1586919661893,158.7015406406724,89.10531771087227,72.01350395993325,90.08440523119319,110.63386732100918,13.10638558972704,9.94713940794401,17.106550894487913,17.6934189113439,25.25833017150648,13.214120846308496,20.657812334828513,20.740866132480953,1083.259018078045,72477.0,0.7801192014731093,0.5392925859761091,835.6122650963196,34071.5,9.085429601997926e-06,0.6969951060992747,646.842712474619,22858.5,1.5409287666495863e-05,0.8123311705218157,435.46298679765215,9894.5,5.257551450724484e-05,0.5525445359951358,310.12846301849606,4579.0,0.00018413692820065002,0.7449198454215138,46.96979865726118,36.83780953940946,21.29236259548483,24.00914521383924
1139,10.248961515131946,,2.617015605335534,1.0278874848008912,0.7401983156977605,2785.024021205011,,747.2629872395589,437.77053226981656,417.8094567600471,70.32404307590808,74.45923066089088,98.73472468873392,115.36629126406946,14.205755101215605,5.771234473674402,18.49821305096461,20.13723283592098,30.77086963783171,14.624117992896968,25.20264881096087,27.235028912087923,1148.9331162702406,81581.0,0.7776772227927882,0.5845826261032854,,38410.0,7.713946771533533e-06,0.5508509420733837,607.8305191657993,20331.0,1.8486510511473917e-05,0.809581749408505,465.4274528917194,12404.0,3.841944235462922e-05,0.3988707230568994,464.9188309203679,9744.0,6.125858212785711e-05,0.7610328400703518,,53.78596193495451,48.24266691038555,42.01701612019028
1144,,4.828315339237046,,,1.1410494865994387,2735.7256448527155,950.120959790362,918.6779964764672,526.7634953766388,330.1109361344154,68.8192646393234,77.33300020931642,116.07105175990723,94.86243115095306,17.838291671568975,8.193293589517456,21.59157343294784,20.879509565550723,33.11265346975157,18.114409355129197,29.24070205988697,29.417346611235097,1057.8376618407358,69102.0,0.775373126008798,0.6918416299440084,653.7827919510468,25998.0,1.2220249433329792e-05,0.7161004745401629,613.747258045114,20958.0,1.7556714845560285e-05,0.8544908120317479,481.9066376115481,14052.0,3.1234961974596104e-05,0.4486592634320917,403.7289680818844,7491.0,8.795783745408289e-05,0.8108825818920055,,30.935547249203644,47.88267049891101,42.30828986822971
1148,,4.70165474883063,3.8809282389132074,,0.8681219324553416,2592.6978093074213,925.0165750026624,803.9827710735519,674.605441087977,213.0800626262184,64.94501939604459,79.19587731874572,110.3578754614951,95.90223006343524,20.26484164481483,7.239638250754915,26.18294634317884,,33.32260548857498,18.247160248322576,26.58258225221425,30.63684746594145,1194.1879502661798,88171.0,0.7775565840851183,0.5205712744502768,732.842712474619,30102.0,1.029299910397268e-05,,673.8721497261419,26685.0,1.1900829349781662e-05,0.7600412526765536,,,1.647564058071066e-05,0.5858771950576679,384.0782104868019,8072.0,7.42877130856525e-05,0.7390224497264163,43.92831059855721,54.34147074812125,31.52793401326929,38.26241919418692
1151,7.795235651834591,3.4527963051052373,1.8481252663604757,1.171835520194563,0.8532858830665766,2078.549506694256,837.4528504156997,461.74472236112615,430.7066040351124,370.4764522524979,69.2324648939676,63.93251821766764,93.35848759056894,133.20486700895484,18.603804531331264,4.201385408308052,23.400187196066888,26.481172594200675,29.39281443050423,10.37005909837568,23.985955646618773,26.70326947691248,1111.7615433949868,77424.0,0.7873642944302387,0.7048439160713195,722.6589462905455,29788.0,1.0192558660919065e-05,,523.5462479183374,14889.0,2.982889909406405e-05,0.7693488782377269,569.8721497261419,15467.0,2.986148795191694e-05,0.7137696207569459,,16556.0,2.7850084797141262e-05,0.8503101934797236,49.78777321186839,43.27111354484393,44.66698075767846,28.421093945418583
1153,6.584192687271515,3.061955223667048,2.306520406929009,0.3089526992933515,0.4145190933832657,1951.309601276197,966.5325239714282,612.8357813798984,168.3515540704797,251.39829654059528,69.05454676604398,81.14739724174213,120.51278820845222,88.73943227613643,14.389650516284703,7.120422528831143,18.621720880280574,19.02425195753092,23.586521484964265,12.872805742440065,19.652148908520328,20.8151459858418,1085.17575695736,77051.0,,0.48229249957622,858.1503243191938,35268.0,8.686738443145027e-06,0.7131043572176464,655.706673505298,24271.0,1.4036564567250504e-05,0.7607265726350366,343.82947314527274,6608.0,0.0001014686400625,0.6561874689991765,427.94826817189073,10293.0,5.093193135771654e-05,0.7573436140874767,40.94768332805172,38.04469804751394,31.322683278495575,30.42524242174331
1159,9.664792486983778,5.870782805918242,2.490803655382808,0.8741031826891098,0.7344710565919728,2175.480182735425,944.4784391799626,625.1726182228754,460.3621441026922,229.27300339373696,73.80067438892154,72.29152353480607,109.67016800799028,101.16079957135148,16.089359766660237,4.504528654941139,,26.42360171871361,28.05058128076972,10.536584000213018,26.358021138119963,26.88576337041784,1088.9331162702408,73591.0,0.7772997957611185,0.6217180096214227,803.0203820042827,31798.0,1.0008349118412922e-05,0.6177069561636185,589.889393668845,19522.0,1.951987956176736e-05,0.8109971876968027,490.2741699796952,13417.0,3.394335317862436e-05,0.3968040022347961,398.912734265958,8201.0,7.487214070670251e-05,0.7707369886831028,51.263534638189306,46.293322781852574,33.295248214481454,33.05949185744998
1163,4.360501486344896,1.1116717323350191,1.9783907024577807,0.6623432724981466,0.6036915088715786,1818.0747138055297,663.7310090118932,599.2757685620224,255.29992873470772,316.52863914300013,64.92899792988209,90.7694787688607,111.64863422518002,91.93810587936017,20.255726815796653,10.457233912884991,,,29.03936086782432,19.21639211596459,27.3157200133067,30.456531346739336,1065.7199128346442,70843.0,0.7853942062575668,0.6307716264667086,662.3158005400378,26066.0,1.2156700135204133e-05,0.6983621537664013,701.1980515339463,23792.0,1.5432949932934838e-05,0.811741274693031,433.64675298172574,10296.0,5.161530745636229e-05,0.5870983338281324,520.2152954766495,10190.0,6.217355829725106e-05,0.7396873560363851,,40.22710555445624,49.78091578182717,40.48649187946293
1164,,5.255461554667713,4.272438303950821,,0.62364254114226,2650.7475398136703,1053.0325837193168,778.7020390848226,,246.33014225358136,72.53379038960203,71.53307580567464,118.34515219751404,97.57032430433406,17.56985654493077,9.6798261209614,21.20398368752556,17.828949629976474,26.253282403183118,16.955129323954754,22.676960343249117,25.89344208111265,1147.5777772109132,80677.0,0.7698309110601235,0.7296911085725458,713.4457428549491,30133.0,9.976108206190208e-06,0.7095594671140185,723.2274887854693,23359.0,1.68351436458469e-05,0.8805541152707798,569.889393668845,,2.065628116088002e-05,0.3845263190238655,403.01933598375615,7965.0,7.859310730898089e-05,0.861250504356238,51.22964952219754,28.673349216869475,45.49346011533187,36.98710176897018
1168,10.095375456466897,4.229279219817575,2.9965358573836065,1.2338348434864006,0.940288031989438,2504.195431168392,862.8748301981764,755.1285190859694,552.5036213647609,327.37556679118626,66.33060117354057,75.87799246622845,107.99733383187916,108.5631775119923,16.28876190508474,5.90355785754257,20.063908856597244,22.082035948324723,30.230147805639184,13.441505702621273,24.4145951626122,25.35498191789363,1110.7909806465098,73786.0,0.7511868387105759,,661.6589462905455,27159.0,1.1273176679004345e-05,,566.5076656851998,18408.5,2.1013026492031517e-05,0.6246005567074109,535.5315292925759,17319.0,2.2590521497123458e-05,0.39335386108134673,457.22644276494276,10301.0,5.494851104923673e-05,0.7805132783538016,37.0539906701996,27.11948809870733,51.81642470504621,41.899636441374376
1170,6.093923621267238,2.229985999061914,2.254965044832619,0.4809332436063074,0.5533852742481171,1851.275091933443,575.7435051412247,511.0343528535478,458.94113493779736,217.6911577912474,66.25291483611603,78.36992597134696,136.86778121605676,77.90521564433172,13.53316617107678,5.312604498313857,21.233023203710523,20.235315644316096,27.3290820219727,12.488647073082902,23.627547046548703,23.911612040965803,1024.8082245892128,65768.0,0.7877190038971755,0.6391963012411677,603.611219075793,21532.0,1.6488804262769086e-05,0.6259498696274642,575.5878784786801,20013.0,1.809842419253546e-05,0.7410283440842278,489.6051224213831,14454.0,2.9382767935659613e-05,0.6479769519796007,429.2203461105328,9363.0,6.137045150967599e-05,0.7610578655329365,44.89584124416768,45.75773080453198,36.17601642276906,37.16440020798021
1171,8.780818663972678,2.9935284533818174,2.433769182113207,,1.0170935544167408,2147.023742019766,657.2392626498175,578.7417628418359,537.9830797304649,467.50446649620494,82.53646680511257,60.48866587292429,81.71238834486373,134.43493769009245,18.50570042874263,7.613050448737442,25.294714864343508,24.71508306364272,28.73000107477388,16.730839778901615,24.02885849017333,24.47927634696524,1065.5361466505706,71369.0,0.7910088709279365,0.5164277134508475,576.8122292025696,20298.0,1.7750146204812018e-05,,538.8416664540924,15910.0,2.638184846009491e-05,,,,2.320713299812202e-05,0.7257271035268638,563.9898987322333,15516.0,2.936385187304388e-05,0.8422242783021036,38.07545696686867,36.65663454294972,36.32947424440035,34.65620377423647
