animal_number,min_date,max_date,count_date,min_dim,max_dim,milk_flow_duration_mean,yield_visit_mean,yield_lf_visit_mean,yield_lr_visit_mean,yield_rr_visit_mean,yield_rf_visit_mean,peak_flow_rf_mean,peak_flow_lf_mean,peak_flow_rr_mean,peak_flow_lr_mean,notmilk_visit_duration_mean,kickoff_lf_sum,kickoff_lr_sum,kickoff_rf_sum,kickoff_rr_sum,kickoff_front_sum,kickoff_back_sum,kickoff_any_sum,total_yield,total_visits,kickoff_lf_perc,kickoff_lr_perc,kickoff_rf_perc,kickoff_rr_perc,kickoff_front_perc,kickoff_back_perc,kickoff_any_perc,yield_lf_visit_sum,yield_lr_visit_sum,yield_rr_visit_sum,yield_rf_visit_sum,interval_visit_mean
1101,2023-05-24,2024-05-09,355,0.0,351.0,295.32827832292594,13.77743978590544,4.574326494201605,4.413300624442463,,4.789812667261374,1.8095807314897407,2.145548617305977,,2.2971275646743976,75.96520963425513,1,3,2,0,3,3,5,15524.55,1130,0.0884955752212389,0.2654867256637168,0.1769911504424778,0.0,0.2654867256637168,0.2654867256637168,0.4424778761061947,5164.52,4967.83,0.0,5392.2,26473.51946902655
1102,2023-04-19,2024-02-17,308,0.0,304.0,283.41291108404386,18.28143727161997,5.051693057247259,4.3111449451887935,4.793714981729598,4.124884287454324,1.9249695493300851,1.937904993909866,1.7213641900121803,1.6713763702801463,95.66138855054812,1,5,0,2,1,6,6,15076.35,826,0.1210653753026634,0.6053268765133172,0.0,0.2421307506053268,0.1210653753026634,0.7263922518159807,0.7263922518159807,4171.09,3554.22,3952.74,3398.3,31439.40799031477
1116,2023-08-04,2023-11-17,107,0.0,105.0,336.484496124031,20.11399224806201,4.083837209302326,6.081589147286821,5.4855426356589145,4.463023255813954,1.527906976744186,1.582093023255814,1.65,1.8065116279069768,95.37596899224806,1,1,0,4,1,5,5,5205.54,259,0.3861003861003861,0.3861003861003861,0.0,1.5444015444015444,0.3861003861003861,1.9305019305019304,1.9305019305019304,1057.34,1573.67,1419.56,1154.97,34678.20077220077
1126,2023-01-16,2023-12-21,344,1.0,340.0,490.3792134831461,18.7685393258427,4.913946629213483,5.000786516853933,4.755856741573034,4.097949438202247,1.1106741573033707,1.4047752808988765,1.1612359550561795,1.055308988764045,102.12078651685393,2,3,1,2,2,3,3,13437.39,718,0.2785515320334262,0.4178272980501393,0.1392757660167131,0.2785515320334262,0.2785515320334262,0.4178272980501393,0.4178272980501393,3519.21,3577.09,3404.71,2936.38,40219.99442896936
1127,2023-10-06,2024-12-16,440,0.0,437.0,319.9245810055866,17.692020484171323,4.527262569832402,5.282588454376164,3.425093109869646,4.45707635009311,1.6551955307262571,1.6332960893854749,1.7985474860335195,2.0234078212290503,101.02513966480448,4,13,6,10,10,23,27,19465.93,1114,0.3590664272890485,1.1669658886894074,0.5385996409335727,0.8976660682226212,0.8976660682226212,2.064631956912029,2.423698384201077,4995.91,5800.09,3767.76,4902.17,33484.87163375224
1133,2023-10-07,2023-11-17,42,0.0,41.0,188.28695652173917,13.155043478260868,2.664782608695652,3.3569565217391304,3.437913043478261,3.6953913043478255,2.2424347826086954,2.157391304347826,2.117217391304348,2.045217391304348,93.97391304347826,0,0,0,0,0,0,0,1529.45,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.43,389.58,399.0,430.44,30363.04273504273
1139,2023-09-24,2024-08-20,340,0.0,331.0,505.0810473815461,17.500149625935162,3.2514339152119702,5.112493765586035,5.788466334164589,3.347755610972569,1.1970074812967582,0.9695012468827928,1.3079551122194517,1.4233167082294265,97.61221945137156,2,11,1,11,3,22,23,14369.66,827,0.241837968561064,1.3301088270858523,0.120918984280532,1.3301088270858523,0.3627569528415961,2.6602176541717046,2.781136638452237,2637.54,4211.36,4760.81,2759.95,33949.81015719468
1140,2023-05-14,2023-11-17,190,0.0,187.0,268.9463414634146,15.860780487804876,3.3706666666666667,4.397252032520325,4.625268292682927,3.46759349593496,1.862341463414634,1.6297560975609755,1.7925853658536586,1.9583414634146343,100.22439024390243,0,1,0,0,0,1,1,9754.38,615,0.0,0.1626016260162601,0.0,0.0,0.0,0.1626016260162601,0.1626016260162601,2072.96,2704.31,2844.54,2132.57,25967.40975609756
1142,2023-08-26,2024-06-14,297,0.0,293.0,319.3490099009901,15.510482673267326,5.434925742574258,,4.646324257425743,5.429232673267326,1.789678217821782,1.7423762376237624,1.5615594059405942,,79.71039603960396,2,0,0,9,2,9,9,12546.75,811,0.2466091245376079,0.0,0.0,1.1097410604192357,0.2466091245376079,1.1097410604192357,1.1097410604192357,4396.09,0.0,3755.88,4394.78,30833.32922318126
1144,2023-08-23,2024-06-14,302,0.0,296.0,306.38847117794484,17.91874686716792,3.128458646616542,5.8980200501253135,5.656115288220551,3.2361528822055137,1.9584210526315788,2.099624060150376,2.083308270676692,1.8393233082706768,97.1453634085213,2,1,1,2,3,3,4,14341.28,802,0.2493765586034912,0.1246882793017456,0.1246882793017456,0.2493765586034912,0.3740648379052369,0.3740648379052369,0.4987531172069825,2503.29,4714.63,4530.5,2592.86,31499.56857855361
1145,2023-09-13,2024-07-27,328,0.0,318.0,402.10183066361554,17.985160183066363,3.8329176201372994,4.801578947368421,4.677070938215104,4.673592677345537,1.6406636155606409,1.3483524027459954,1.298169336384439,1.2663844393592676,96.3649885583524,1,5,0,2,1,7,7,15792.59,882,0.1133786848072562,0.5668934240362812,0.0,0.2267573696145124,0.1133786848072562,0.7936507936507936,0.7936507936507936,3370.39,4203.34,4109.01,4109.85,30669.303854875285
1148,2023-07-11,2024-05-28,326,0.0,322.0,243.18893129770996,14.741956106870228,3.754494274809161,4.28057251908397,2.209160305343511,4.497729007633588,2.145687022900763,2.103549618320611,1.4242557251908396,2.3686832061068706,92.47900763358778,1,2,0,3,1,5,5,15653.64,1070,0.0934579439252336,0.1869158878504673,0.0,0.2803738317757009,0.0934579439252336,0.4672897196261681,0.4672897196261681,3967.12,4556.22,2351.58,4778.72,25674.22336448598
1151,2023-07-30,2024-05-28,311,0.0,303.0,223.75234131113424,15.90993756503642,3.5603642039542147,4.494443288241415,4.32588969823101,3.5292403746097816,2.5169406867846,2.5290530697190428,2.5121331945889698,2.46006243496358,93.35483870967742,1,0,0,0,1,0,0,15454.72,977,0.1023541453428864,0.0,0.0,0.0,0.1023541453428864,0.0,0.0,3458.9,4366.76,4202.78,3426.28,26492.10133060389
1153,2023-09-03,2024-07-05,311,0.0,306.0,243.70128479657387,16.64899357601713,3.4663276231263387,4.524089935760172,4.290974304068523,4.367601713062099,2.1981584582441114,2.1267880085653106,2.4739400428265523,2.540620985010707,101.20235546038543,3,18,9,14,12,25,33,15658.35,944,0.3177966101694915,1.9067796610169487,0.9533898305084746,1.4830508474576272,1.2711864406779665,2.6483050847457625,3.4957627118644066,3263.62,4252.46,4036.59,4105.68,27637.58898305085
1159,2023-11-09,2024-09-23,325,1.0,320.0,339.5300794551646,17.35300794551646,4.613757094211124,3.984869466515324,4.068796821793416,4.685584562996595,1.5880590238365493,1.4961861520998867,1.5606129398410895,1.2638819523269014,95.11237230419977,0,15,1,9,1,21,22,15374.32,890,0.0,1.6853932584269662,0.1123595505617977,1.0112359550561798,0.1123595505617977,2.359550561797753,2.4719101123595504,4094.28,3536.18,3595.0,4148.86,30552.029213483147
1160,2023-10-30,2023-11-17,19,0.0,18.0,208.03333333333333,11.314833333333333,2.7338333333333336,2.869833333333333,2.873333333333333,2.8378333333333337,1.788,1.737,1.6849999999999998,1.879,101.96666666666668,0,2,1,1,1,3,4,684.03,61,0.0,3.278688524590164,1.639344262295082,1.639344262295082,1.639344262295082,4.918032786885246,6.557377049180328,165.78,173.9,174.08,170.27,25288.508196721312
1163,2023-08-09,2024-08-20,384,0.0,377.0,520.4494706448509,14.80714148219442,0.6054667949951877,5.581770933589991,5.014408084696824,3.605495668912416,0.978363811357074,0.7907988450433109,1.1788065447545717,1.2948219441770934,94.44947064485082,3,150,12,64,14,173,176,15600.44,1058,0.2835538752362949,14.177693761814744,1.1342155009451798,6.049149338374291,1.3232514177693762,16.351606805293006,16.6351606805293,639.08,5864.68,5290.2,3806.48,30151.71077504726
1164,2023-10-25,2024-10-22,368,0.0,363.0,276.5071574642127,17.516472392638036,3.6450613496932514,4.707484662576687,4.606912065439674,4.557014314928425,2.3033128834355825,2.1819018404907977,2.101472392638037,1.8867484662576688,92.879345603272,0,7,8,9,8,14,21,17257.31,989,0.0,0.7077856420626896,0.8088978766430739,0.910010111223458,0.8088978766430739,1.4155712841253791,2.1233569261880687,3588.31,4642.02,4530.57,4496.41,31351.58543983822
1168,2023-09-17,2023-11-17,63,0.0,61.0,531.5380710659898,18.346700507614216,4.710456852791879,5.075228426395939,4.252842639593909,4.308172588832488,0.9931979695431472,1.00751269035533,1.243756345177665,1.2149238578680204,96.78680203045684,0,0,0,0,0,0,0,3618.47,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.07,1000.88,838.62,849.9,26066.52525252525
1170,2023-11-03,2023-11-17,15,0.0,14.0,202.93103448275863,12.009655172413794,2.056206896551724,2.8682758620689657,4.04448275862069,3.040689655172414,2.033793103448276,1.6882758620689655,1.8972413793103449,2.04,95.0,0,0,0,0,0,0,0,348.28000000000003,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.63,83.18,117.29,88.18,41444.1724137931
1171,2023-01-03,2023-11-17,322,0.0,318.0,288.4912516823688,19.89905787348587,5.094078061911171,5.1443472409152085,4.546541049798115,5.114091520861373,1.9397846567967696,1.9145087483176315,2.185841184387617,2.3444952893674293,99.36877523553164,2,7,2,1,3,8,10,14828.66,746,0.2680965147453083,0.938337801608579,0.2680965147453083,0.1340482573726541,0.4021447721179624,1.0723860589812333,1.3404825737265416,3799.96,3828.65,3391.21,3808.84,36487.93699731903
1172,2023-08-25,2023-11-17,86,1.0,85.0,259.87214611872145,17.38187214611872,3.939497716894977,4.828858447488584,4.496164383561644,4.117351598173516,1.7687671232876714,2.0745205479452054,2.276164383561644,2.2030136986301367,100.12785388127854,0,0,0,0,0,0,0,3821.08,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.04,1061.27,987.07,905.7,32870.568181818184
1173,2023-11-11,2024-09-23,324,0.0,317.0,473.6133333333333,20.73489696969697,5.429951515151515,5.383030303030303,5.746775757575758,4.175139393939394,1.3550545454545455,1.4113454545454545,1.2479272727272728,1.244218181818182,95.18666666666668,2,3,1,9,3,10,11,17198.71,832,0.2403846153846154,0.3605769230769231,0.1201923076923077,1.0817307692307692,0.3605769230769231,1.201923076923077,1.3221153846153846,4506.26,4467.85,4759.45,3465.15,32325.853365384617
1177,2023-10-28,2023-11-17,22,0.0,20.0,345.34,16.9876,5.595,5.9874,,5.4052,1.7904,1.8828,,1.9872,78.26,3,0,0,0,3,0,0,849.38,50,6.0,0.0,0.0,0.0,6.0,0.0,0.0,279.75,299.37,0.0,270.26,34918.44
1178,2023-09-15,2023-11-17,65,0.0,63.0,352.78915662650604,16.973493975903615,4.519578313253012,5.071204819277109,3.665843373493976,3.716867469879518,1.2307228915662651,1.8289156626506025,1.3434939759036144,1.930120481927711,95.76506024096386,0,3,0,1,0,4,4,2880.68,172,0.0,1.744186046511628,0.0,0.5813953488372093,0.0,2.3255813953488373,2.3255813953488373,773.64,849.69,622.47,634.88,31447.99418604651
1184,2023-11-13,2023-11-17,5,0.0,4.0,217.55555555555557,13.953333333333331,2.862222222222222,4.162222222222223,3.753333333333333,3.1755555555555555,2.16,2.966666666666667,2.64,2.606666666666667,129.11111111111111,0,0,0,0,0,0,0,125.58,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.76,37.46,33.78,28.58,38109.55555555556
1192,2022-11-29,2024-01-24,427,0.0,421.0,369.0881427072403,18.05938090241343,3.790598111227702,4.709622245540399,6.178352570828961,3.3808079748163693,1.3648268625393496,1.3159706190975864,1.953305351521511,1.8367051416579223,119.28541448058762,7,42,3,22,10,60,61,18288.72,1051,0.6660323501427212,3.996194100856328,0.285442435775452,2.093244529019981,0.9514747859181732,5.708848715509039,5.803996194100856,3883.87,4747.07,6192.47,3465.31,34124.00475737393
1197,2023-10-29,2023-11-17,20,0.0,19.0,339.64,18.3202,4.3488,5.192,4.4364,4.343,1.7196,1.6908,1.3763999999999998,1.5852000000000002,94.76,0,0,0,0,0,0,0,916.01,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.44,259.6,221.82,217.15,32670.68
1198,2023-01-12,2023-12-21,350,0.0,343.0,246.6085409252669,15.394341637010676,2.99214709371293,4.811043890865955,4.702645314353499,2.888505338078292,1.519572953736655,2.034733096085409,2.2294661921708188,2.21508896797153,105.84697508896797,11,32,9,15,18,39,44,13063.19,853,1.2895662368112544,3.751465416178194,1.0550996483001172,1.7584994138335288,2.1101992966002343,4.572098475967175,5.1582649472450175,2541.78,4068.26,3996.5,2456.65,34407.4407971864
1200,2022-11-26,2023-11-17,361,0.0,356.0,349.6548463356974,15.51159574468085,4.197458628841607,3.030626477541371,4.009385342789599,4.2741252955082745,1.4705673758865248,1.73468085106383,1.264468085106383,1.091914893617021,103.39479905437352,5,21,3,12,8,30,32,13400.48,871,0.5740528128587831,2.4110218140068884,0.3444316877152698,1.377726750861079,0.9184845005740528,3.4443168771526977,3.6739380022962114,3637.46,2616.46,3448.91,3697.65,34852.04822043628
1207,2023-01-25,2023-11-17,298,0.0,296.0,404.990765171504,16.87481530343008,3.870118733509235,4.280883905013193,3.7683377308707127,4.955474934036939,1.364168865435356,1.7395250659630606,1.554221635883905,1.6101055408970977,99.70580474934036,3,2,3,2,6,3,6,12913.21,769,0.3901170351105332,0.2600780234070221,0.3901170351105332,0.2600780234070221,0.7802340702210664,0.3901170351105332,0.7802340702210664,2965.38,3273.33,2883.49,3791.01,32819.01170351105
1212,2023-02-08,2023-12-06,307,0.0,301.0,313.99093655589127,18.27904833836858,0.0,6.727220543806647,6.995105740181269,4.556722054380665,2.205407854984894,0.0,2.074259818731118,2.1570996978851964,81.08459214501511,0,0,5,1,5,1,6,12136.93,665,0.0,0.0,0.7518796992481203,0.150375939849624,0.7518796992481203,0.150375939849624,0.9022556390977444,0.0,4473.6,4637.65,3025.68,38729.20451127819
1219,2023-01-15,2023-12-06,329,0.0,325.0,354.7482710926694,18.93416320885201,4.979059474412172,4.402392807745505,4.724163208852006,4.828547717842324,2.0480497925311205,2.259585062240664,1.5594190871369296,1.6118672199170123,98.52973720608576,4,12,3,11,7,18,20,13983.58,743,0.5383580080753702,1.6150740242261103,0.4037685060565276,1.4804845222072678,0.9421265141318976,2.4226110363391657,2.6917900403768504,3683.96,3235.31,3485.09,3579.22,37362.71601615074
1223,2023-01-09,2023-11-17,319,0.0,312.0,210.66117216117215,12.752619047619048,2.733946886446886,3.942161172161173,2.863021978021978,3.213489010989011,1.944065934065934,1.831959706959707,1.9751098901098905,2.207087912087912,99.2838827838828,3,10,2,2,4,12,14,14073.35,1108,0.2707581227436823,0.9025270758122744,0.1805054151624548,0.1805054151624548,0.3610108303249097,1.083032490974729,1.263537906137184,3012.25,4353.41,3154.17,3553.52,24065.185920577616
1231,2023-05-16,2023-11-17,186,0.0,185.0,282.9487632508834,18.962597173144875,4.632208480565371,4.71404593639576,4.531325088339223,5.0850176678445225,2.058127208480565,2.1513074204947,1.704381625441696,1.8295759717314488,95.6024734982332,1,2,3,2,4,3,5,10793.14,571,0.1751313485113835,0.3502626970227671,0.5253940455341506,0.3502626970227671,0.7005253940455342,0.5253940455341506,0.8756567425569177,2635.54,2679.21,2583.69,2894.7,27644.47110332749
1232,2023-01-31,2023-12-06,312,1.0,310.0,400.8821243523316,17.08761658031088,3.6534455958549215,4.6814896373057,4.703678756476684,4.049002590673575,1.3371761658031087,1.0920466321243525,1.5413471502590674,1.6854404145077722,97.9261658031088,1,21,0,10,1,27,27,13308.82,782,0.1278772378516624,2.6854219948849107,0.0,1.278772378516624,0.1278772378516624,3.4526854219948846,3.4526854219948846,2848.29,3633.7,3667.76,3159.07,33655.30434782609
1233,2023-03-17,2024-01-24,316,1.0,314.0,294.36204744069914,16.91652933832709,3.620174781523097,4.6252184769038704,4.726591760299626,3.944544319600499,1.9763295880149807,1.910561797752809,1.6447191011235955,1.6737078651685395,100.84394506866415,27,1,8,1,35,2,9,13585.92,804,3.3582089552238807,0.1243781094527363,0.9950248756218906,0.1243781094527363,4.353233830845771,0.2487562189054726,1.1194029850746268,2908.74,3710.99,3796.57,3169.62,33257.2947761194
1235,2023-06-29,2024-05-28,337,0.0,334.0,433.49214026602175,17.868295042321645,5.769226118500604,6.538403869407497,,5.560665054413543,1.9279806529625152,1.3207980652962514,,2.0346311970979447,81.91293833131802,8,8,11,0,18,8,18,14824.59,831,0.9626955475330928,0.9626955475330928,1.3237063778580025,0.0,2.166064981949458,0.9626955475330928,2.166064981949458,4792.91,5416.35,0.0,4615.33,34180.079422382674
1236,2023-04-28,2024-04-09,358,0.0,347.0,454.9307875894988,18.687935560859188,4.238926014319809,5.214868735083533,4.855298329355608,4.378842482100239,1.5423866348448687,1.332243436754177,1.240525059665871,1.159689737470167,93.01670644391407,5,6,1,2,6,7,7,15672.03,839,0.5959475566150179,0.7151370679380215,0.1191895113230035,0.2383790226460071,0.7151370679380215,0.834326579261025,0.834326579261025,3557.35,4370.11,4075.1,3669.47,35207.97735399285
1237,2023-01-10,2024-01-03,362,0.0,358.0,345.6775,17.9724,4.569325,4.59365,5.095,3.714425,1.877925,2.1393,1.476375,1.976475,97.2725,5,3,4,13,9,16,19,14588.52,816,0.6127450980392157,0.3676470588235294,0.4901960784313725,1.593137254901961,1.1029411764705883,1.96078431372549,2.32843137254902,3695.55,3735.66,4135.28,3022.03,37427.8762254902
1240,2023-03-31,2024-04-09,381,0.0,375.0,328.4581280788177,16.246264367816092,3.825344827586208,4.102011494252873,4.61551724137931,3.7033908045977006,1.4942857142857142,1.3629556650246304,1.6039901477832512,1.4287192118226602,96.32019704433498,4,10,5,5,9,15,20,19916.56,1231,0.3249390739236393,0.8123476848090982,0.4061738424045491,0.4061738424045491,0.7311129163281885,1.2185215272136474,1.6246953696181965,4695.82,5021.51,5656.08,4543.15,25877.929325751425
1241,2023-07-21,2024-08-20,400,0.0,396.0,240.3775065387969,17.480810810810812,3.325806451612903,5.024542284219703,5.203618134263296,3.926843940714909,2.0734263295553617,2.346852659110724,2.243225806451613,2.399267654751526,99.01220575414123,2,1,4,5,6,5,9,20162.76,1158,0.1727115716753022,0.0863557858376511,0.3454231433506045,0.4317789291882556,0.5181347150259068,0.4317789291882556,0.7772020725388601,3836.96,5797.38,5995.74,4532.68,29217.84196891192
1243,2023-03-16,2023-11-17,248,0.0,246.0,232.40753424657532,17.741986301369863,3.7926198630136985,5.089674657534246,4.620565068493151,4.239126712328767,2.198630136986301,2.222465753424657,2.1601027397260277,2.171404109589041,97.28424657534246,2,4,19,5,21,9,27,10488.37,595,0.3361344537815126,0.6722689075630253,3.193277310924369,0.8403361344537815,3.5294117647058822,1.512605042016807,4.53781512605042,2245.88,3010.95,2728.29,2503.25,35480.267226890755
1244,2023-07-09,2024-07-27,387,0.0,384.0,254.3361611876988,17.032661717921528,3.99288441145281,4.515832449628844,4.992163308589607,3.531781548250265,2.840933191940615,2.873001060445387,2.828271474019088,1.7198303287380698,95.16542948038176,1,3,0,0,1,3,3,16123.07,949,0.1053740779768176,0.3161222339304531,0.0,0.0,0.1053740779768176,0.3161222339304531,0.3161222339304531,3775.3,4277.36,4722.72,3347.69,34619.96628029505
1245,2023-02-23,2024-01-24,340,0.0,335.0,305.4350064350064,19.53773487773488,3.982406692406692,5.434749034749035,6.11976833976834,4.000810810810811,1.9953667953667955,2.309189189189189,1.9625482625482624,2.3146718146718146,100.12483912483911,32,24,13,8,44,29,41,15321.41,789,4.055766793409378,3.041825095057034,1.6476552598225602,1.0139416983523446,5.576679340937896,3.67553865652725,5.196451204055767,3125.23,4253.91,4796.6,3145.67,36296.94550063372
1246,2023-03-14,2023-11-17,256,0.0,249.0,285.5813953488372,14.116360465116278,1.925767441860465,4.901383720930232,3.32310465116279,3.9661046511627904,1.8743023255813955,1.1405581395348836,1.4640697674418603,1.6275348837209302,96.88372093023256,0,0,1,1,1,1,2,12148.78,862,0.0,0.0,0.1160092807424593,0.1160092807424593,0.1160092807424593,0.1160092807424593,0.2320185614849187,1658.02,4217.11,2859.49,3414.16,24544.816705336427
1252,2023-05-01,2023-11-17,201,0.0,200.0,548.8333333333334,22.0218407960199,5.543731343283582,5.596592039800995,5.927835820895522,4.953681592039802,1.6286567164179104,1.371492537313433,1.1256716417910448,1.349402985074627,94.5995024875622,0,3,1,2,1,5,6,8917.01,406,0.0,0.7389162561576355,0.2463054187192118,0.4926108374384236,0.2463054187192118,1.2315270935960592,1.477832512315271,2249.78,2259.57,2404.91,2002.75,42052.0197044335
1255,2023-02-20,2024-01-24,345,1.0,339.0,297.9192708333333,18.58364583333333,4.057135416666667,4.848684895833333,5.524114583333334,4.1537109375000005,1.6538281250000002,1.71765625,1.9775,1.811328125,95.83072916666669,0,7,6,7,6,12,18,14366.66,774,0.0,0.9043927648578812,0.7751937984496124,0.9043927648578812,0.7751937984496124,1.550387596899225,2.3255813953488373,3137.81,3741.05,4277.64,3210.16,37352.50129198966
1258,2023-05-15,2023-11-17,187,0.0,186.0,263.73732718894007,18.049562211981566,4.506451612903225,4.182096774193548,4.292165898617512,5.068847926267281,2.0123502304147465,2.0650230414746544,2.221935483870968,1.9817972350230413,106.35483870967742,5,2,0,2,5,3,3,7849.32,435,1.1494252873563218,0.4597701149425287,0.0,0.4597701149425287,1.1494252873563218,0.6896551724137931,0.6896551724137931,1961.32,1819.74,1862.8,2205.46,36697.87586206896
1259,2023-03-13,2023-11-17,251,0.0,249.0,315.0256797583082,17.652462235649548,4.399365558912387,4.780045317220544,4.46880664652568,4.004244712990936,1.7963746223564956,1.531087613293051,1.4096374622356496,1.5844712990936558,97.8141993957704,0,0,2,0,2,0,2,11745.15,667,0.0,0.0,0.2998500749625187,0.0,0.2998500749625187,0.0,0.2998500749625187,2928.58,3176.87,2978.55,2661.15,31819.992503748126
1261,2023-06-29,2023-11-17,145,0.0,141.0,357.71634615384613,18.151802884615385,3.844014423076923,5.436201923076923,5.618461538461539,3.253125,1.5336057692307692,1.9329807692307688,1.5998076923076925,1.726442307692308,95.45673076923076,0,3,0,7,0,10,10,7666.7,424,0.0,0.7075471698113208,0.0,1.650943396226415,0.0,2.358490566037736,2.358490566037736,1616.49,2302.72,2368.39,1379.1,28405.962264150945
1262,2023-07-28,2023-11-17,114,0.0,112.0,468.225352112676,18.948591549295777,5.729718309859155,4.138028169014085,2.881455399061033,6.199389671361502,1.5709859154929575,1.5174647887323944,1.08,1.3388732394366198,105.01408450704226,1,37,5,16,6,51,55,5481.94,299,0.334448160535117,12.37458193979933,1.6722408026755853,5.351170568561873,2.0066889632107023,17.05685618729097,18.39464882943144,1687.63,1199.05,784.96,1810.3,31971.3712374582
1263,2023-05-17,2023-11-17,188,0.0,184.0,257.7248322147651,15.373120805369126,2.889463087248322,4.337432885906041,4.259614093959732,3.8866107382550337,1.716342281879195,1.5469127516778525,1.7438255033557046,1.689060402684564,98.248322147651,0,0,0,0,0,0,0,9175.35,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.44,2585.11,2543.45,2321.35,26288.494137353435
1264,2023-03-04,2024-01-24,330,0.0,326.0,201.075382803298,14.37720848056537,3.458127208480565,4.02321554770318,3.233439340400471,3.6624263839811535,2.323816254416961,2.428833922261484,2.2458657243816256,2.102332155477032,99.06595995288576,208,4,21,7,224,11,30,12267.52,855,24.32748538011696,0.4678362573099415,2.456140350877193,0.8187134502923977,26.198830409356727,1.286549707602339,3.508771929824561,2948.2,3428.73,2761.6,3128.99,32618.52748538012
1266,2023-04-09,2024-04-09,371,0.0,366.0,435.9895591647332,17.94415313225058,3.762169373549885,5.782459396751739,4.8952088167053365,3.504315545243619,1.5854756380510442,1.2027146171693737,1.5587935034802785,1.2853364269141532,99.06844547563806,6,10,5,5,10,12,16,15528.32,869,0.6904487917146145,1.150747986191024,0.5753739930955121,0.5753739930955121,1.150747986191024,1.380897583429229,1.8411967779056384,3257.93,4999.02,4240.46,3030.91,35829.84234752589
1267,2023-02-26,2023-11-17,269,0.0,264.0,421.6524390243902,18.352225609756097,4.906509146341463,4.717012195121951,3.9640701219512193,4.764634146341463,1.3352743902439024,1.495792682926829,1.1566463414634147,1.2935670731707318,99.6890243902439,28,33,24,22,45,40,56,12125.53,666,4.2042042042042045,4.954954954954955,3.603603603603604,3.303303303303303,6.756756756756757,6.006006006006006,8.408408408408409,3243.95,3113.56,2620.82,3147.2,33722.95645645646
1268,2023-11-02,2023-11-17,17,0.0,15.0,221.7826086956522,15.530652173913042,3.264130434782609,4.104782608695652,4.306739130434783,3.855,2.28,2.393478260869565,2.402608695652174,2.675217391304348,100.3913043478261,0,0,0,0,0,0,0,714.41,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.15,188.82,198.11,177.33,28903.978260869564
1270,2023-06-14,2023-11-17,159,0.0,156.0,325.37142857142857,14.980857142857143,5.383,4.953114285714285,0.0,4.644742857142857,2.9130857142857143,3.101828571428572,0.0,2.076171428571429,90.34285714285714,1,3,0,0,1,3,3,5347.59,361,0.2770083102493075,0.8310249307479225,0.0,0.0,0.2770083102493075,0.8310249307479225,0.8310249307479225,1922.48,1753.69,0.0,1671.42,36961.26038781164
1271,2023-06-22,2024-07-05,385,0.0,379.0,377.774154589372,19.648925120772947,4.948478260869566,4.869661835748792,5.072342995169081,4.758442028985507,1.7966666666666669,2.2447826086956524,1.5261594202898552,1.4132608695652176,95.41425120772946,29,1,33,2,61,2,35,16470.72,842,3.44418052256532,0.1187648456057007,3.9192399049881232,0.2375296912114014,7.244655581947744,0.2375296912114014,4.156769596199525,4130.26,4074.38,4264.01,4002.07,38433.57957244656
1272,2023-06-01,2024-03-21,300,0.0,294.0,401.9017341040462,17.262326589595375,5.85699421965318,0.5525,5.819017341040463,5.583121387283237,1.506936416184971,2.6471965317919075,1.928150289017341,0.51,82.43352601156069,1,0,44,69,44,69,99,12367.66,729,0.1371742112482853,0.0,6.035665294924554,9.465020576131687,6.035665294924554,9.465020576131687,13.580246913580249,4196.87,2.21,4138.71,4029.87,34376.7585733882
1273,2023-04-25,2024-05-09,385,0.0,380.0,301.79891304347825,17.411608695652173,4.0853152173913045,4.378608695652174,4.874423913043478,4.0732608695652175,1.7002826086956522,1.7375217391304347,1.6762826086956522,1.7431956521739131,94.20108695652172,1,0,0,1,1,1,1,16038.63,922,0.1084598698481561,0.0,0.0,0.1084598698481561,0.1084598698481561,0.1084598698481561,0.1084598698481561,3764.71,4033.41,4487.12,3753.39,35189.596529284165
1274,2023-08-06,2024-07-27,360,1.0,357.0,258.703743315508,13.905839572192512,2.5668556149732624,4.251454545454545,4.171005347593582,2.916524064171123,1.473048128342246,1.3952085561497325,1.9057540106951876,1.8521711229946525,96.35508021390376,0,4,0,1,0,5,5,13037.81,939,0.0,0.4259850905218317,0.0,0.1064962726304579,0.0,0.5324813631522897,0.5324813631522897,2407.24,3981.35,3912.43,2736.79,32410.8583599574
1276,2023-07-23,2024-08-20,404,0.0,394.0,352.84537968892954,18.18310155535224,4.000905763952424,4.797465690759378,5.561344922232388,3.823385178408052,1.5090027447392498,1.5832753888380604,1.7581152790484904,1.3905946935041171,97.45654162854528,1,3,2,2,2,4,5,19909.78,1097,0.0911577028258887,0.2734731084776663,0.1823154056517775,0.1823154056517775,0.1823154056517775,0.3646308113035551,0.4557885141294439,4376.37,5257.82,6089.57,4186.02,30595.57155879672
