cow,farmname,robotside,filename,directory,date,time,size,computer,animal_number,min_date,max_date,count_date,min_dim,max_dim,milk_flow_duration_mean,yield_visit_mean,yield_lf_visit_mean,yield_lr_visit_mean,yield_rr_visit_mean,yield_rf_visit_mean,peak_flow_rf_mean,peak_flow_lf_mean,peak_flow_rr_mean,peak_flow_lr_mean,notmilk_visit_duration_mean,kickoff_lf_sum,kickoff_lr_sum,kickoff_rf_sum,kickoff_rr_sum,kickoff_front_sum,kickoff_back_sum,kickoff_any_sum,total_yield,total_visits,kickoff_lf_perc,kickoff_lr_perc,kickoff_rf_perc,kickoff_rr_perc,kickoff_front_perc,kickoff_back_perc,kickoff_any_perc,yield_lf_visit_sum,yield_lr_visit_sum,yield_rr_visit_sum,yield_rf_visit_sum,interval_visit_mean
1432,laufenberg,right,1432_20231117_133858.bag,videos_1,20231117,13:39:42,5073168173,maria,1432,2023-08-17,2024-05-28,294,0.0,285.0,257.9571045576408,13.137882037533512,3.133083109919572,3.349396782841823,3.215563002680965,3.4398391420911527,1.8899195710455765,1.440160857908847,1.4663002680965147,1.4915549597855229,96.73458445040214,2.0,4.0,2.0,4.0,4,8,10,9907.86,757,0.2642007926023778,0.5284015852047557,0.2642007926023778,0.5284015852047557,0.5284015852047557,1.056803170409511,1.321003963011889,2361.26,2524.03,2424.6,2597.97,32140.42536327609
1434,laufenberg,right,1434_20231117_124532.bag,videos_1,20231117,12:46:00,3131555568,maria,1434,2023-05-05,2024-03-21,327,0.0,321.0,360.5042372881356,18.738629943502826,4.609887005649718,4.827669491525424,4.228149717514125,5.072923728813559,1.7151694915254236,1.6679661016949154,1.4239830508474576,1.3958474576271187,96.614406779661,0.0,4.0,2.0,2.0,2,4,5,13339.66,713,0.0,0.5610098176718092,0.2805049088359046,0.2805049088359046,0.2805049088359046,0.5610098176718092,0.7012622720897616,3280.4,3438.91,3006.99,3613.36,38458.00701262272
1441,laufenberg,right,1441_20231117_162056.bag,videos_1,20231117,16:21:14,1909425873,maria,1441,2023-05-09,2024-01-24,263,0.0,260.0,303.759375,10.494859375,2.522625,3.265234375,1.6506562500000002,3.05634375,1.333125,1.171875,1.513875,1.7803125000000002,95.803125,0.0,4.0,1.0,1.0,1,5,6,6820.08,653,0.0,0.6125574272588056,0.1531393568147014,0.1531393568147014,0.1531393568147014,0.7656967840735069,0.9188361408882084,1637.12,2128.46,1072.13,1982.37,33970.96324655436
1442,laufenberg,right,1442_20231117_144458.bag,videos_1,20231117,14:45:54,6416497543,maria,1442,2023-06-05,2023-11-17,167,0.0,165.0,280.394540942928,12.94801488833747,2.948734491315136,3.329106699751861,3.573002481389578,3.097171215880893,1.4328535980148882,1.6485856079404466,1.6180645161290323,1.245409429280397,99.55583126550869,2.0,2.0,0.0,4.0,2,5,5,5304.94,412,0.4854368932038834,0.4854368932038834,0.0,0.9708737864077668,0.4854368932038834,1.2135922330097086,1.2135922330097086,1200.75,1362.95,1467.93,1273.31,34195.4927184466
1443,laufenberg,right,1443_20231117_161630.bag,videos_1,20231117,16:16:46,1822900402,maria,1443,2023-07-27,2024-06-14,327,0.0,323.0,440.0196078431373,12.780928104575164,3.320771241830065,3.4738954248366016,1.558954248366013,4.427307189542484,1.3011764705882352,1.284235294117647,0.9210196078431372,0.9550588235294116,94.72549019607844,2.0,7.0,0.0,2.0,2,9,9,10084.71,792,0.2525252525252525,0.8838383838383838,0.0,0.2525252525252525,0.2525252525252525,1.1363636363636365,1.1363636363636365,2617.02,2722.6,1239.51,3505.58,34663.63762626263
1456,laufenberg,right,1456_20231117_163305.bag,videos_1,20231117,16:33:20,1560878335,maria,1456,2023-07-09,2023-11-17,133,0.0,131.0,274.1078431372549,10.060539215686276,2.379093137254902,2.688799019607844,2.495,2.4976470588235293,1.366029411764706,1.1376470588235292,1.2373529411764703,1.300735294117647,97.65686274509804,0.0,1.0,1.0,2.0,1,3,4,4135.66,413,0.0,0.2421307506053268,0.2421307506053268,0.4842615012106537,0.2421307506053268,0.7263922518159807,0.9685230024213076,979.82,1100.22,1026.8,1028.82,27080.95641646489
1457,laufenberg,right,1457_20231117_145604.bag,videos_1,20231117,14:56:44,4533897695,maria,1457,2023-10-10,2024-09-23,355,0.0,349.0,279.76218787158143,15.558894173602855,3.7636623067776456,3.5274791914387635,4.699048751486326,3.56870392390012,1.7282282996432818,1.8653507728894168,1.735434007134364,1.7266587395957196,97.43162901307969,9.0,24.0,3.0,20.0,12,40,43,13250.43,855,1.0526315789473684,2.807017543859649,0.3508771929824561,2.3391812865497075,1.4035087719298245,4.678362573099415,5.029239766081871,3198.49,2998.59,4010.61,3042.74,34862.18245614035
1458,laufenberg,right,1458_20231117_135837.bag,videos_1,20231117,13:58:52,1749883513,maria,1458,2023-09-26,2024-09-23,365,0.0,363.0,217.912147505423,13.782798264642082,2.913214285714285,4.473980477223428,4.964490238611714,4.2558568329718005,2.225466377440348,1.95,2.415097613882863,2.1685683297180045,78.57375271149675,2.0,17.0,4.0,18.0,6,29,31,12799.43,936,0.2136752136752137,1.8162393162393164,0.4273504273504274,1.9230769230769231,0.641025641025641,3.0982905982905984,3.311965811965812,93.89,4148.76,4600.75,3956.03,33183.13782051282
1460,laufenberg,right,1460_20231117_115153.bag,videos_1,20231117,11:52:24,3450232474,maria,1460,2023-08-02,2024-05-28,303,0.0,300.0,403.7477360931436,11.450491591203104,2.4780983182406207,3.4291591203104783,3.078939197930142,2.464294954721863,1.0496507115135834,0.9619404915912032,1.0219922380336353,1.0381630012936611,98.76196636481242,6.0,13.0,2.0,17.0,8,25,26,9199.93,811,0.7398273736128237,1.6029593094944512,0.2466091245376079,2.096177558569667,0.9864364981504316,3.082614056720099,3.2059186189889024,1986.49,2772.64,2459.23,1981.57,31419.21085080148
1461,laufenberg,right,1461_20231117_123203.bag,videos_1,20231117,12:32:30,3078888673,maria,1461,2023-09-04,2024-06-14,287,0.0,284.0,231.13458950201888,13.488034993270526,3.171493943472409,3.667752355316285,3.243055181695828,3.4057335127860027,1.5797039030955586,1.7171467025572005,1.5268102288021534,1.829878869448183,98.34051144010768,2.0,5.0,2.0,8.0,3,10,12,10150.86,758,0.2638522427440633,0.6596306068601583,0.2638522427440633,1.0554089709762533,0.395778364116095,1.3192612137203166,1.58311345646438,2385.16,2763.88,2428.63,2573.19,32052.04221635884
1462,laufenberg,right,1462_20231117_134845.bag,videos_1,20231117,13:49:12,3107216400,maria,1462,2023-10-31,2024-08-20,300,0.0,294.0,176.58467741935485,14.511169354838708,3.885510752688172,3.62994623655914,3.5174596774193545,3.4782526881720432,2.871290322580645,2.922741935483871,2.1657258064516127,2.458467741935484,96.15725806451611,3.0,7.0,0.0,1.0,3,8,8,10839.97,748,0.4010695187165776,0.9358288770053476,0.0,0.1336898395721925,0.4010695187165776,1.06951871657754,1.06951871657754,2899.23,2710.95,2628.8,2600.99,33702.545454545456
1463,laufenberg,right,1463_20231117_141744.bag,videos_1,20231117,14:18:06,2397252898,maria,1463,2023-09-06,2023-11-17,74,0.0,72.0,449.4353741496599,19.7243537414966,4.376530612244898,5.385442176870748,5.730272108843538,4.232108843537415,1.213877551020408,1.3885714285714286,1.3004081632653062,1.623265306122449,97.50340136054422,2.0,1.0,0.0,0.0,2,1,1,2912.72,149,1.342281879194631,0.6711409395973155,0.0,0.0,1.342281879194631,0.6711409395973155,0.6711409395973155,646.05,795.11,846.48,625.08,41125.20805369128
1468,laufenberg,right,1468_20231117_113916.bag,videos_1,20231117,11:41:04,12744797771,maria,1468,2023-09-01,2024-08-20,360,0.0,354.0,347.6002621231979,14.860681520314548,3.3207208387942333,4.439750982961993,3.828636959370904,3.2715727391874183,1.2298034076015727,1.3972214941022278,1.3112712975098295,1.3535779816513762,96.54128440366972,4.0,17.0,4.0,16.0,8,27,30,11604.54,789,0.5069708491761723,2.1546261089987326,0.5069708491761723,2.027883396704689,1.0139416983523446,3.4220532319391634,3.802281368821293,2601.26,3478.21,2965.66,2559.41,38335.34093789607
1468,laufenberg,right,1468_20231117_114137.bag,videos_1,20231117,11:41:58,2188625003,maria,1468,2023-09-01,2024-08-20,360,0.0,354.0,347.6002621231979,14.860681520314548,3.3207208387942333,4.439750982961993,3.828636959370904,3.2715727391874183,1.2298034076015727,1.3972214941022278,1.3112712975098295,1.3535779816513762,96.54128440366972,4.0,17.0,4.0,16.0,8,27,30,11604.54,789,0.5069708491761723,2.1546261089987326,0.5069708491761723,2.027883396704689,1.0139416983523446,3.4220532319391634,3.802281368821293,2601.26,3478.21,2965.66,2559.41,38335.34093789607
1470,laufenberg,right,1470_20231117_145926.bag,videos_1,20231117,14:59:58,3786494257,maria,1470,2023-10-09,2023-11-17,40,0.0,39.0,187.69642857142856,9.979464285714286,2.5364285714285715,2.410625,2.557142857142857,2.475267857142857,1.9130357142857144,1.9896428571428573,1.5680357142857144,1.9896428571428573,102.125,1.0,0.0,3.0,4.0,3,4,6,1147.04,116,0.8620689655172413,0.0,2.586206896551724,3.4482758620689653,2.586206896551724,3.4482758620689653,5.172413793103448,294.08,279.14,287.71,286.11,28916.83620689655
1471,laufenberg,right,1471_20231117_161255.bag,videos_1,20231117,16:13:10,1583586862,maria,1471,2023-10-04,2024-08-20,325,0.0,321.0,233.29988052568697,14.418673835125448,3.300764635603345,3.645005973715651,4.286881720430108,3.186021505376344,1.6121863799283156,1.7892473118279568,2.009247311827957,1.6559856630824372,97.3094384707288,8.0,2.0,1.0,5.0,9,5,5,12136.5,843,0.9489916963226572,0.2372479240806643,0.1186239620403321,0.5931198102016607,1.0676156583629894,0.5931198102016607,0.5931198102016607,2777.27,3073.66,3602.72,2682.85,32539.0699881376
1472,laufenberg,right,1472_20231117_122932.bag,videos_1,20231117,12:29:52,2189847830,maria,1472,2023-09-18,2023-11-17,62,0.0,60.0,405.8267716535433,10.063622047244094,2.447716535433071,2.2725984251968505,2.45748031496063,2.8858267716535435,1.058267716535433,1.1314960629921258,0.9222047244094488,0.8976377952755905,102.0472440944882,7.0,24.0,6.0,22.0,13,36,38,1460.36,151,4.635761589403973,15.89403973509934,3.9735099337748334,14.56953642384106,8.609271523178808,23.841059602649008,25.165562913907287,373.59,324.61,339.84,422.32,33962.112582781454
1473,laufenberg,right,1473_20231117_105808.bag,videos_1,20231117,10:58:30,2461069842,maria,1473,2023-10-27,2024-10-22,366,0.0,361.0,242.76476793248943,15.255727848101266,2.690516877637131,4.831751054852321,4.911930379746836,2.821529535864979,1.9091772151898736,1.4946202531645572,1.972025316455696,2.121582278481013,94.38713080168776,3.0,3.0,111.0,4.0,114,6,117,14547.73,956,0.3138075313807531,0.3138075313807531,11.610878661087868,0.4184100418410041,11.92468619246862,0.6276150627615062,12.238493723849372,2564.85,4619.66,4669.62,2693.6,32256.464435146445
1475,laufenberg,right,1475_20231117_162805.bag,videos_1,20231117,16:28:20,1683300837,maria,1475,2023-10-09,2024-12-16,437,0.0,434.0,233.33364140480592,17.06677449168207,3.546931608133088,4.917439926062847,5.073003696857671,3.5293992606284657,2.399500924214418,2.6429390018484287,2.556155268022181,2.2156746765249538,96.6109057301294,7.0,1.0,0.0,5.0,7,6,6,18640.69,1096,0.6386861313868614,0.0912408759124087,0.0,0.4562043795620437,0.6386861313868614,0.5474452554744526,0.5474452554744526,3875.01,5385.36,5519.35,3860.97,33900.437956204376
1476,laufenberg,right,1476_20231117_171509.bag,videos_1,20231117,17:15:26,1894694464,maria,1476,2023-10-15,2023-11-17,37,0.0,33.0,347.0,9.064186046511628,2.336046511627907,1.9886046511627908,2.291279069767442,2.4482558139534887,1.0130232558139536,1.1337209302325582,0.883953488372093,0.8553488372093023,106.48837209302326,5.0,3.0,3.0,7.0,5,10,12,789.46,88,5.681818181818182,3.4090909090909087,3.4090909090909087,7.954545454545454,5.681818181818182,11.363636363636363,13.636363636363637,202.05,173.63,200.21,213.57,31940.75
1478,laufenberg,right,1478_20231117_160449.bag,videos_1,20231117,16:05:06,1965265699,maria,1478,2023-09-06,2024-06-14,285,0.0,282.0,199.607476635514,12.358998664886515,2.8968357810413887,3.2954205607476634,2.935807743658211,3.230934579439252,2.080053404539386,1.7606675567423231,1.6131909212283044,1.9131108144192257,94.30440587449934,1.0,0.0,3.0,8.0,3,8,11,9350.27,760,0.131578947368421,0.0,0.3947368421052631,1.0526315789473684,0.3947368421052631,1.0526315789473684,1.4473684210526316,2188.09,2495.4,2215.88,2450.9,31768.27631578948
1479,laufenberg,right,1479_20231117_172226.bag,videos_1,20231117,17:22:50,2720326177,maria,1479,2023-11-13,2024-12-09,402,0.0,392.0,385.4870317002882,14.718357348703169,3.7681268011527376,3.606772334293949,3.2616330451488955,4.081825168107589,1.3692795389048993,1.177098943323727,1.1115658021133523,1.21014409221902,96.12680115273776,8.0,117.0,22.0,110.0,28,165,175,15522.95,1060,0.7547169811320755,11.037735849056604,2.0754716981132075,10.37735849056604,2.6415094339622645,15.566037735849056,16.50943396226415,3970.95,3805.67,3430.2,4316.13,31460.64905660377
1483,laufenberg,right,1483_20231117_163850.bag,videos_1,20231117,16:39:06,1755094899,maria,1483,2023-10-25,2024-08-20,302,0.0,300.0,242.61302681992336,14.947994891443168,3.5607407407407408,3.785836526181354,4.373243933588761,3.228173690932312,2.4253639846743296,2.146590038314176,1.7957854406130267,2.005287356321839,98.22988505747126,7.0,4.0,0.0,5.0,7,7,7,11846.37,796,0.8793969849246231,0.5025125628140703,0.0,0.628140703517588,0.8793969849246231,0.8793969849246231,0.8793969849246231,2820.27,3005.36,3459.84,2560.9,32193.3216080402
1486,laufenberg,right,1486_20231117_125458.bag,videos_1,20231117,12:55:20,2309504600,maria,1486,2023-09-15,2023-11-17,64,1.0,64.0,193.83125,10.8856875,2.6850625,2.8569375,2.552125,2.7915625,1.744125,1.67025,2.480625,2.134875,93.79375,1.0,4.0,3.0,3.0,3,6,7,1837.04,171,0.5847953216374269,2.3391812865497075,1.7543859649122806,1.7543859649122806,1.7543859649122806,3.508771929824561,4.093567251461988,457.27,488.74,430.47,460.56,31781.508771929824
1487,laufenberg,right,1487_20231117_120420.bag,videos_1,20231117,12:04:56,4120310386,maria,1487,2023-10-23,2024-08-20,307,0.0,302.0,279.3574193548387,15.446851612903226,3.38461935483871,4.451754838709678,4.262335483870968,3.348141935483871,1.554348387096774,1.4298580645161292,1.579432258064516,1.783741935483871,102.3974193548387,7.0,2.0,0.0,4.0,7,5,5,12088.5,786,0.8905852417302799,0.2544529262086514,0.0,0.5089058524173028,0.8905852417302799,0.6361323155216284,0.6361323155216284,2633.47,3487.49,3339.83,2627.71,32828.12977099237
1489,laufenberg,right,1489_20231117_165935.bag,videos_1,20231117,17:03:58,20348549877,maria,1489,2023-11-09,2024-08-20,289,0.0,285.0,290.3623639191291,16.635396578538103,3.814805598755832,4.46293934681182,4.40791601866252,3.949735614307931,1.840124416796268,2.1183825816485227,1.744945567651633,1.632410575427683,109.57542768273716,8.0,4.0,4.0,13.0,12,15,17,10892.5,662,1.2084592145015105,0.6042296072507553,0.6042296072507553,1.9637462235649543,1.812688821752266,2.2658610271903323,2.56797583081571,2509.8,2907.03,2877.72,2597.95,36762.87160120846
1495,laufenberg,right,1495_20231117_110027.bag,videos_1,20231117,11:01:08,4694662882,maria,1495,2023-10-27,2023-11-17,22,0.0,21.0,211.34782608695653,10.53695652173913,2.731521739130435,2.4191304347826086,2.4732608695652174,2.9130434782608696,1.8821739130434785,1.900434782608696,1.4686956521739132,1.3591304347826088,100.3913043478261,0.0,1.0,1.0,2.0,1,2,2,484.7,46,0.0,2.1739130434782608,2.1739130434782608,4.3478260869565215,2.1739130434782608,4.3478260869565215,4.3478260869565215,125.65,111.28,113.77,134.0,39553.32608695652
1503,laufenberg,right,1503_20231117_170540.bag,videos_1,20231117,17:06:02,9749305,maria,1503,2023-11-10,2024-10-22,354,0.0,347.0,319.52941176470586,16.081323529411765,3.8550267379679135,4.023636363636364,4.151149732620321,4.051510695187166,2.0749732620320853,2.083155080213904,1.3775133689839574,1.4233155080213906,97.90374331550802,8.0,4.0,5.0,4.0,13,8,13,12166.17,759,1.0540184453227932,0.5270092226613966,0.6587615283267457,0.5270092226613966,1.7127799736495388,1.0540184453227932,1.7127799736495388,2903.74,3052.96,3131.9,3077.57,39046.08563899868
1504,laufenberg,right,1504_20231117_165817.bag,videos_1,20231117,16:58:34,1853586047,maria,1504,2023-11-06,2024-08-20,292,1.0,289.0,425.9704225352112,13.171338028169014,2.7797887323943664,3.4858591549295777,3.4519154929577467,3.453774647887324,1.0586197183098591,0.9453802816901408,1.156394366197183,1.129267605633803,92.98732394366198,1.0,2.0,2.0,3.0,3,4,6,9540.58,730,0.136986301369863,0.273972602739726,0.273972602739726,0.410958904109589,0.410958904109589,0.547945205479452,0.821917808219178,1993.32,2526.68,2512.82,2507.76,33584.26301369863
1511,laufenberg,right,1511_20231117_171404.bag,videos_1,20231117,17:14:28,125500272,maria,1511,2023-11-14,2023-11-17,4,0.0,3.0,249.42857142857144,6.834285714285714,1.7485714285714289,1.7057142857142855,1.4857142857142858,1.8942857142857144,1.6542857142857144,1.8085714285714285,1.5942857142857143,1.8085714285714285,136.28571428571428,1.0,1.0,2.0,1.0,2,1,2,47.84,7,14.285714285714285,14.285714285714285,28.57142857142857,14.285714285714285,28.57142857142857,14.285714285714285,28.57142857142857,12.24,11.94,10.4,13.26,36587.42857142857
855,laufenberg,right,855_20231117_170701.bag,videos_1,20231117,17:07:30,14829,maria,855,2023-11-17,2024-08-20,278,0.0,277.0,322.8125,14.900970744680851,6.095718085106382,4.264760638297872,4.540492021276595,,,1.9263829787234044,2.57281914893617,2.619414893617021,78.91622340425532,0.0,0.0,,0.0,0,0,0,11289.55,762,0.0,0.0,,0.0,0.0,0.0,0.0,4627.19,3229.41,3432.95,,31023.127296587925
1003,laufenberg,left,1003_20231117_163646.bag,videos_2,20231117,16:36:56,1247122535,guilherme,1003,2023-07-26,2023-11-17,115,0.0,114.0,308.44470588235293,14.170541176470588,,4.535058823529412,4.852352941176471,4.783129411764706,1.926494117647059,,2.028,1.7508705882352942,79.3670588235294,,2.0,0.0,0.0,0,2,2,6045.22,429,,0.4662004662004662,0.0,0.0,0.0,0.4662004662004662,0.4662004662004662,,1934.75,2070.71,2039.76,22568.52913752913
1039,laufenberg,left,1039_20231117_120824.bag,videos_2,20231117,12:08:44,2423789589,guilherme,1039,2023-01-19,2023-11-17,306,0.0,302.0,422.2227138643068,23.602463126843656,5.809911504424779,6.163023598820058,6.830619469026549,4.798908554572272,1.2916814159292036,1.8045132743362835,2.0132743362831858,1.9575221238938048,100.60914454277288,0.0,7.0,0.0,4.0,0,11,11,16167.07,690,0.0,1.0144927536231882,0.0,0.5797101449275363,0.0,1.5942028985507246,1.5942028985507246,3991.37,4213.63,4682.8,3279.27,37318.453623188405
1040,laufenberg,left,1040_20231117_172657.bag,videos_2,20231117,17:27:30,3490161685,guilherme,1040,2023-04-18,2023-11-17,218,0.0,213.0,445.8,23.6805,3.960074074074074,7.370962962962963,8.085944444444443,4.263518518518519,1.6907777777777775,1.6774444444444443,1.9337777777777776,1.5723333333333334,96.31111111111112,0.0,2.0,0.0,2.0,0,2,2,12822.48,545,0.0,0.3669724770642202,0.0,0.3669724770642202,0.0,0.3669724770642202,0.3669724770642202,2145.3,3993.14,4375.21,2308.83,33223.733944954125
1057,laufenberg,left,1057_20231117_140050.bag,videos_2,20231117,14:01:12,2527603715,guilherme,1057,2023-10-28,2024-09-23,342,0.0,331.0,426.6986899563319,19.769126637554585,3.4362479338842973,5.200305676855895,5.69254730713246,5.850174672489083,1.5786026200873362,1.282413223140496,1.357467248908297,1.5204366812227077,139.24017467248908,3.0,5.0,6.0,5.0,9,9,14,14099.53,721,0.4160887656033287,0.6934812760055479,0.8321775312066574,0.6934812760055479,1.248266296809986,1.248266296809986,1.9417475728155336,2093.67,3730.74,4089.16,4185.96,39121.2108183079
1074,laufenberg,left,1074_20231117_145637.bag,videos_2,20231117,14:56:58,2242570271,guilherme,1074,2023-04-09,2024-04-09,374,0.0,366.0,302.59771126760563,16.9331426056338,3.3285827464788733,5.235528169014085,5.455202464788732,2.9138292253521128,1.7904929577464788,2.044119718309859,1.810352112676056,2.011109154929577,141.01144366197184,2.0,4.0,2.0,4.0,3,6,7,19316.64,1144,0.1748251748251748,0.3496503496503496,0.1748251748251748,0.3496503496503496,0.2622377622377622,0.5244755244755245,0.6118881118881119,3802.15,5968.17,6219.16,3327.16,27177.992132867133
1084,laufenberg,left,1084_20231117_150625.bag,videos_2,20231117,15:06:38,1537376667,guilherme,1084,2023-06-20,2024-04-09,300,0.0,294.0,314.66840052015607,17.721716514954487,3.987152145643693,5.02334200260078,5.019674902470741,3.691547464239272,1.552665799739922,1.8353446033810144,1.6549544863459038,1.727438231469441,98.85565669700912,0.0,1.0,1.0,5.0,1,6,7,13747.14,777,0.0,0.1287001287001287,0.1287001287001287,0.6435006435006435,0.1287001287001287,0.7722007722007722,0.9009009009009008,3077.1,3904.32,3897.34,2868.38,32296.14671814672
1089,laufenberg,left,1089_20231117_134638.bag,videos_2,20231117,13:47:04,2540679858,guilherme,1089,2023-04-30,2024-05-28,403,0.0,394.0,270.36933461909354,18.70712632594021,4.152150433944069,4.903182256509162,5.321427193828351,4.330366441658631,2.1621407907425265,2.1160270009643205,1.9313404050144647,2.022873674059788,97.152362584378,1.0,0.0,1.0,0.0,2,0,1,19468.33,1047,0.0955109837631327,0.0,0.0955109837631327,0.0,0.1910219675262655,0.0,0.0955109837631327,4321.78,5102.4,5538.69,4505.46,32156.46800382044
1098,laufenberg,left,1098_20231117_115632.bag,videos_2,20231117,11:56:58,3050667196,guilherme,1098,2023-03-10,2024-02-17,351,0.0,344.0,329.65749235474004,18.067339449541286,3.430397553516819,4.557971457696228,4.621692150866463,5.457278287461774,2.068134556574924,1.689724770642202,1.5426299694189602,1.4636085626911317,96.70336391437309,1.0,6.0,0.0,6.0,1,11,11,17873.32,997,0.1003009027081243,0.6018054162487462,0.0,0.6018054162487462,0.1003009027081243,1.103309929789368,1.103309929789368,3396.82,4517.23,4570.04,5389.23,29365.65295887663
1100,laufenberg,left,1100_20231117_150524.bag,videos_2,20231117,15:05:40,1776947727,guilherme,1100,2023-02-06,2024-01-24,360,0.0,352.0,351.9845132743363,19.71015486725664,4.056714601769912,6.029347345132743,5.533506637168141,4.09058628318584,1.4925,1.3575000000000002,1.7283185840707966,1.7094690265486727,94.16592920353982,0.0,3.0,1.0,1.0,1,4,5,17829.52,905,0.0,0.3314917127071823,0.1104972375690607,0.1104972375690607,0.1104972375690607,0.4419889502762431,0.5524861878453038,3670.75,5450.53,5006.8,3701.44,33177.967955801105
1127,laufenberg,left,1127_20231117_144642.bag,videos_2,20231117,14:47:02,2358678106,guilherme,1127,2023-10-06,2024-12-16,440,0.0,437.0,319.9245810055866,17.692020484171323,4.527262569832402,5.282588454376164,3.425093109869646,4.45707635009311,1.6551955307262571,1.6332960893854749,1.7985474860335195,2.0234078212290503,101.02513966480448,4.0,13.0,6.0,10.0,10,23,27,19465.93,1114,0.3590664272890485,1.1669658886894074,0.5385996409335727,0.8976660682226212,0.8976660682226212,2.064631956912029,2.423698384201077,4995.91,5800.09,3767.76,4902.17,33484.87163375224
1139,laufenberg,left,1139_20231117_114132.bag,videos_2,20231117,11:41:48,1948637392,guilherme,1139,2023-09-24,2024-08-20,340,0.0,331.0,505.0810473815461,17.500149625935162,3.2514339152119702,5.112493765586035,5.788466334164589,3.347755610972569,1.1970074812967582,0.9695012468827928,1.3079551122194517,1.4233167082294265,97.61221945137156,2.0,11.0,1.0,11.0,3,22,23,14369.66,827,0.241837968561064,1.3301088270858523,0.120918984280532,1.3301088270858523,0.3627569528415961,2.6602176541717046,2.781136638452237,2637.54,4211.36,4760.81,2759.95,33949.81015719468
1144,laufenberg,left,1144_20231117_130218.bag,videos_2,20231117,13:02:40,2575514057,guilherme,1144,2023-08-23,2024-06-14,302,0.0,296.0,306.38847117794484,17.91874686716792,3.128458646616542,5.8980200501253135,5.656115288220551,3.2361528822055137,1.9584210526315788,2.099624060150376,2.083308270676692,1.8393233082706768,97.1453634085213,2.0,1.0,1.0,2.0,3,3,4,14341.28,802,0.2493765586034912,0.1246882793017456,0.1246882793017456,0.2493765586034912,0.3740648379052369,0.3740648379052369,0.4987531172069825,2503.29,4714.63,4530.5,2592.86,31499.56857855361
1148,laufenberg,left,1148_20231117_163359.bag,videos_2,20231117,16:34:16,1951089212,guilherme,1148,2023-07-11,2024-05-28,326,0.0,322.0,243.18893129771,14.741956106870228,3.754494274809161,4.28057251908397,2.209160305343511,4.497729007633588,2.145687022900763,2.103549618320611,1.4242557251908396,2.3686832061068706,92.47900763358778,1.0,2.0,0.0,3.0,1,5,5,15653.64,1070,0.0934579439252336,0.1869158878504673,0.0,0.2803738317757009,0.0934579439252336,0.4672897196261681,0.4672897196261681,3967.12,4556.22,2351.58,4778.72,25674.22336448598
1151,laufenberg,left,1151_20231117_145552.bag,videos_2,20231117,14:56:14,2298155123,guilherme,1151,2023-07-30,2024-05-28,311,0.0,303.0,223.75234131113424,15.90993756503642,3.5603642039542147,4.494443288241415,4.32588969823101,3.5292403746097816,2.5169406867846,2.5290530697190428,2.5121331945889698,2.46006243496358,93.35483870967742,1.0,0.0,0.0,0.0,1,0,0,15454.72,977,0.1023541453428864,0.0,0.0,0.0,0.1023541453428864,0.0,0.0,3458.9,4366.76,4202.78,3426.28,26492.10133060389
1153,laufenberg,left,1153_20231117_143046.bag,videos_2,20231117,14:31:04,1999321516,guilherme,1153,2023-09-03,2024-07-05,311,0.0,306.0,243.70128479657387,16.64899357601713,3.4663276231263387,4.524089935760172,4.290974304068523,4.367601713062099,2.1981584582441114,2.1267880085653106,2.4739400428265523,2.540620985010707,101.20235546038543,3.0,18.0,9.0,14.0,12,25,33,15658.35,944,0.3177966101694915,1.9067796610169487,0.9533898305084746,1.4830508474576272,1.2711864406779665,2.6483050847457625,3.4957627118644066,3263.62,4252.46,4036.59,4105.68,27637.58898305085
1159,laufenberg,left,1159_20231117_171700.bag,videos_2,20231117,17:17:16,1888747555,guilherme,1159,2023-11-09,2024-09-23,325,1.0,320.0,339.5300794551646,17.35300794551646,4.613757094211124,3.984869466515324,4.068796821793416,4.685584562996595,1.5880590238365493,1.4961861520998867,1.5606129398410895,1.2638819523269014,95.11237230419977,0.0,15.0,1.0,9.0,1,21,22,15374.32,890,0.0,1.6853932584269662,0.1123595505617977,1.0112359550561798,0.1123595505617977,2.359550561797753,2.4719101123595504,4094.28,3536.18,3595.0,4148.86,30552.029213483147
1163,laufenberg,left,1163_20231117_164620.bag,videos_2,20231117,16:46:38,2196197082,guilherme,1163,2023-08-09,2024-08-20,384,0.0,377.0,520.4494706448509,14.80714148219442,0.6054667949951877,5.581770933589991,5.014408084696824,3.605495668912416,0.978363811357074,0.7907988450433109,1.1788065447545717,1.2948219441770934,94.44947064485082,3.0,150.0,12.0,64.0,14,173,176,15600.44,1058,0.2835538752362949,14.177693761814744,1.1342155009451798,6.049149338374291,1.3232514177693762,16.351606805293006,16.6351606805293,639.08,5864.68,5290.2,3806.48,30151.71077504726
1164,laufenberg,left,1164_20231117_151515.bag,videos_2,20231117,15:15:32,1855576094,guilherme,1164,2023-10-25,2024-10-22,368,0.0,363.0,276.5071574642127,17.516472392638036,3.6450613496932514,4.707484662576687,4.606912065439674,4.557014314928425,2.3033128834355825,2.1819018404907977,2.101472392638037,1.8867484662576688,92.879345603272,0.0,7.0,8.0,9.0,8,14,21,17257.31,989,0.0,0.7077856420626896,0.8088978766430739,0.910010111223458,0.8088978766430739,1.4155712841253791,2.1233569261880687,3588.31,4642.02,4530.57,4496.41,31351.58543983822
